#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
531,531,531,0.511133,0.00117412
441,441,441,2.27189,0.0121452
472,472,472,4.05455,0.0352791
540,540,540,6.50028,0.0787494
886,886,886,13.7743,0.214952
2006,2006,2006,38.1641,0.728009
4562,4562,4562,102.444,2.30482
9549,9549,9549,246.784,6.38691
19077,19077,19077,557.668,16.3199
33566,33566,33566,1095.02,35.755
53422,53422,53422,1923.74,69.3258
76474,76474,76474,3012.77,118.766
100360,100360,100360,4293.57,183.783
119141,119141,119141,5501.15,254.122
126442,126442,126442,6267.2,310.761
122007,122007,122007,6461.06,342.273
106131,106131,106131,5979.13,336.951
83257,83257,83257,4973.68,297.203
59010,59010,59010,3724.89,235.183
37770,37770,37770,2512.43,167.161
22073,22073,22073,1542.83,107.859
11546,11546,11546,846.121,62.0169
5297,5297,5297,406.14,31.1452
2423,2423,2423,194.058,15.5443
906,906,906,75.6581,6.3189
302,302,302,26.2546,2.28274
103,103,103,9.30479,0.840681
18,18,18,1.68582,0.157901
8,8,8,0.774553,0.0749961
2,2,2,0.20397,0.0208021
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
