#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
6248,6248,6248,6.08036,0.01436
3964,3964,3964,20.5443,0.110309
4514,4514,4514,38.62,0.33489
4801,4801,4801,57.5402,0.694365
5001,5001,5001,76.9803,1.18981
5333,5333,5333,100.335,1.89295
5553,5553,5553,123.413,2.74818
5682,5682,5682,145.77,3.74538
5691,5691,5691,165.441,4.81504
5727,5727,5727,185.959,6.0439
5848,5848,5848,209.883,7.53826
5971,5971,5971,234.725,9.23316
5813,5813,5813,248.453,10.6248
5909,5909,5909,272.824,12.6022
6065,6065,6065,300.605,14.9051
5790,5790,5790,306.794,16.2617
5866,5866,5866,330.643,18.6427
5948,5948,5948,355.868,21.2974
5919,5919,5919,374.331,23.6794
6097,6097,6097,406.41,27.0963
5949,5949,5949,416.817,29.2101
5813,5813,5813,427.173,31.3967
5728,5728,5728,440.522,33.8846
5911,5911,5911,474.812,38.1459
5923,5923,5923,495.953,41.5336
5833,5833,5833,508.41,44.3191
5718,5718,5718,517.958,46.9242
5783,5783,5783,543.679,51.1187
5637,5637,5637,548.986,53.4712
5636,5636,5636,568.324,57.3142
5426,5426,5426,565.655,58.9742
5568,5568,5568,599.368,64.5243
5530,5530,5530,614.314,68.2479
5464,5464,5464,625.589,71.6308
5476,5476,5476,645.701,76.143
5406,5406,5406,655.901,79.5847
5435,5435,5435,678.028,84.5908
5410,5410,5410,693.422,88.8842
5315,5315,5315,699.413,92.0425
5300,5300,5300,715.576,96.6182
5206,5206,5206,720.631,99.7572
5249,5249,5249,744.428,105.582
5317,5317,5317,772.366,112.202
5286,5286,5286,785.922,116.856
5101,5101,5101,775.98,118.049
5185,5185,5185,806.347,125.404
5286,5286,5286,840.021,133.497
5247,5247,5247,851.898,138.318
5281,5281,5281,875.513,145.153
5171,5171,5171,874.819,148.005
5254,5254,5254,906.876,156.538
5299,5299,5299,932.802,164.21
5207,5207,5207,934.328,167.658
5246,5246,5246,959.293,175.423
5281,5281,5281,983.822,183.286
5243,5243,5243,994.567,188.669
5319,5319,5319,1027.11,198.341
5389,5389,5389,1059.1,208.151
5410,5410,5410,1081.64,216.26
5453,5453,5453,1108.89,225.503
5381,5381,5381,1112.82,230.144
5419,5419,5419,1139.07,239.438
5498,5498,5498,1174.62,250.958
5650,5650,5650,1226.31,266.17
5511,5511,5511,1214.98,267.866
5400,5400,5400,1208.9,270.644
5440,5440,5440,1236.47,281.047
5322,5322,5322,1227.84,283.281
5151,5151,5151,1205.86,282.297
4974,4974,4974,1181.47,280.638
4807,4807,4807,1158.25,279.088
4576,4576,4576,1118.28,273.288
4377,4377,4377,1084.48,268.705
4051,4051,4051,1017.64,255.643
3739,3739,3739,952.027,242.409
3399,3399,3399,876.935,226.251
3003,3003,3003,785.16,205.29
2634,2634,2634,697.546,184.73
2245,2245,2245,602.222,161.548
2043,2043,2043,555.037,150.793
1717,1717,1717,472.266,129.9
1443,1443,1443,401.945,111.963
1243,1243,1243,350.453,98.8081
1032,1032,1032,294.47,84.0248
809,809,809,233.635,67.4734
711,711,711,207.737,60.6967
601,601,601,177.654,52.5147
455,455,455,136.07,40.6928
392,392,392,118.533,35.8425
319,319,319,97.5785,29.8485
271,271,271,83.8395,25.9378
244,244,244,76.2591,23.834
159,159,159,50.2435,15.8769
174,174,174,55.597,17.7647
152,152,152,49.1008,15.8613
132,132,132,43.0632,14.0489
126,126,126,41.5756,13.7186
142,142,142,47.3038,15.7582
118,118,118,39.73,13.377
186,186,186,63.2436,21.5042
215,215,215,73.8674,25.3788
270,270,270,93.719,32.5308
416,416,416,145.809,51.1065
634,634,634,224.382,79.4125
877,877,877,313.326,111.943
1170,1170,1170,422.016,152.221
1590,1590,1590,578.849,210.735
2114,2114,2114,776.905,285.518
2838,2838,2838,1052.59,390.401
3690,3690,3690,1381.38,517.131
4606,4606,4606,1739.87,657.222
5970,5970,5970,2275.61,867.407
7201,7201,7201,2769.36,1065.04
8496,8496,8496,3296.33,1278.94
10105,10105,10105,3955.09,1548.03
11658,11658,11658,4602.69,1817.2
13442,13442,13442,5352.96,2131.71
14720,14720,14720,5912,2374.45
16233,16233,16233,6575.24,2663.34
17373,17373,17373,7096.4,2898.71
18410,18410,18410,7582.91,3123.35
18997,18997,18997,7889.29,3276.37
19371,19371,19371,8110.8,3396.08
19440,19440,19440,8205.82,3463.77
19126,19126,19126,8138.79,3463.36
18371,18371,18371,7879.96,3380
17314,17314,17314,7485.79,3236.53
15775,15775,15775,6874.11,2995.47
14437,14437,14437,6340.47,2784.64
12892,12892,12892,5705.88,2525.38
11047,11047,11047,4927.14,2197.59
9477,9477,9477,4259.16,1914.16
8131,8131,8131,3681.96,1667.31
6613,6613,6613,3017.2,1376.61
5379,5379,5379,2472.46,1136.48
4322,4322,4322,2001.38,926.783
3468,3468,3468,1617.8,754.697
2624,2624,2624,1233.09,579.466
1931,1931,1931,913.905,432.536
1435,1435,1435,684.017,326.049
1055,1055,1055,506.523,243.191
752,752,752,363.622,175.826
531,531,531,258.537,125.879
379,379,379,185.884,91.1692
215,215,215,106.168,52.426
147,147,147,73.0779,36.3293
123,123,123,61.5984,30.8486
66,66,66,33.2529,16.7539
56,56,56,28.3953,14.3982
20,20,20,10.218,5.22037
18,18,18,9.25365,4.75723
8,8,8,4.13921,2.14164
6,6,6,3.12637,1.62904
4,4,4,2.10063,1.10316
4,4,4,2.11044,1.11349
2,2,2,1.06359,0.565614
0,0,0,0,0
1,1,1,0.538517,0.290001
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
