#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
6495,6495,6495,6.28505,0.0146807
4202,4202,4202,21.8116,0.11728
4668,4668,4668,39.9436,0.346339
5064,5064,5064,60.6511,0.731351
5371,5371,5371,82.6276,1.27636
5592,5592,5592,105.246,1.98624
5794,5794,5794,128.686,2.86382
5948,5948,5948,152.514,3.91634
5956,5956,5956,172.89,5.02447
6050,6050,6050,196.478,6.38665
6195,6195,6195,222.297,7.98291
6110,6110,6110,240.295,9.45645
6086,6086,6086,260.123,11.1238
6430,6430,6430,296.642,13.6916
6116,6116,6116,303.123,15.0295
6145,6145,6145,325.457,17.2433
6182,6182,6182,348.57,19.66
6327,6327,6327,378.508,22.65
6247,6247,6247,394.993,24.9812
6156,6156,6156,410.326,27.356
6110,6110,6110,428.125,30.0045
6074,6074,6074,446.467,32.8233
6152,6152,6152,473.183,36.401
6108,6108,6108,490.604,39.412
6120,6120,6120,512.402,42.9074
6024,6024,6024,525.084,45.7751
5907,5907,5907,534.882,48.4397
5892,5892,5892,553.832,52.0644
5738,5738,5738,558.925,54.4492
5755,5755,5755,580.198,58.499
5728,5728,5728,597.185,62.2665
5721,5721,5721,616.051,66.3434
5591,5591,5591,621.03,68.9876
5748,5748,5748,658.302,75.399
5596,5596,5596,659.742,77.786
5573,5573,5573,676.03,82.0109
5585,5585,5585,696.716,86.9193
5453,5453,5453,698.983,89.6031
5388,5388,5388,709.059,93.3172
5469,5469,5469,738.475,99.7211
5484,5484,5484,759.024,105.06
5377,5377,5377,762.808,108.221
5368,5368,5368,779.776,113.279
5441,5441,5441,808.939,120.274
5348,5348,5348,813.455,123.735
5429,5429,5429,844.31,131.311
5368,5368,5368,853.267,135.636
5429,5429,5429,881.428,143.11
5423,5423,5423,898.904,149.006
5369,5369,5369,908.227,153.642
5442,5442,5442,939.373,162.156
5365,5365,5365,944.236,166.19
5473,5473,5473,982.113,176.242
5540,5540,5540,1013.03,185.245
5544,5544,5544,1032.76,192.392
5593,5593,5593,1060.98,201.27
5544,5544,5544,1070.67,206.774
5490,5490,5490,1078.8,211.993
5679,5679,5679,1135.48,227.039
5678,5678,5678,1154.71,234.834
5525,5525,5525,1142.41,236.223
5487,5487,5487,1153.47,242.488
5492,5492,5492,1173.17,250.611
5275,5275,5275,1144.92,248.505
5061,5061,5061,1115.72,245.969
4852,4852,4852,1086.06,243.105
4625,4625,4625,1051.21,238.934
4459,4459,4459,1028.76,237.354
4111,4111,4111,962.335,225.275
3809,3809,3809,904.804,214.934
3420,3420,3420,823.979,198.524
3036,3036,3036,741.863,181.281
2671,2671,2671,661.729,163.943
2266,2266,2266,569.184,142.972
