#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3749,3749,3749,4.60582,0.0112712
5575,5575,5575,30.037,0.16704
12584,12584,12584,110.5,0.982147
27604,27604,27604,335.6,4.10628
51683,51683,51683,802.894,12.5221
83691,83691,83691,1582.65,30.0093
118161,118161,118161,2634.01,58.8301
144698,144698,144698,3714.07,95.4718
151675,151675,151675,4405.38,128.1
138049,138049,138049,4475.76,145.244
107120,107120,107120,3834.74,137.382
72653,72653,72653,2846.13,111.564
42378,42378,42378,1803.29,76.7752
21507,21507,21507,987.857,45.3943
9067,9067,9067,447.063,22.0515
3520,3520,3520,185.583,9.78774
1093,1093,1093,61.3105,3.44013
318,318,318,18.9102,1.12481
72,72,72,4.51649,0.283362
15,15,15,0.994753,0.0659828
3,3,3,0.208143,0.0144465
1,1,1,0.0718252,0.00515886
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
