#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2191,2191,2191,2.0141,0.00466883
1311,1311,1311,6.75635,0.0361425
1376,1376,1376,11.779,0.10215
1440,1440,1440,17.2406,0.20782
1434,1434,1434,22.0633,0.340934
1439,1439,1439,27.0788,0.510991
1477,1477,1477,32.8186,0.730644
1379,1379,1379,35.2639,0.903104
1486,1486,1486,43.1814,1.25625
1499,1499,1499,48.7145,1.58461
1481,1481,1481,53.2676,1.91732
1560,1560,1560,61.2821,2.40886
1580,1580,1580,67.3955,2.87637
1524,1524,1524,70.3756,3.25127
1612,1612,1612,79.8717,3.95907
1552,1552,1552,82.2115,4.35634
1588,1588,1588,89.5399,5.05022
1606,1606,1606,95.9969,5.73966
1582,1582,1582,100.043,6.32805
1615,1615,1615,107.669,7.17967
1675,1675,1675,117.346,8.22251
1629,1629,1629,119.745,8.80378
1578,1578,1578,121.433,9.34625
1624,1624,1624,130.361,10.4659
1671,1671,1671,139.895,11.7134
1641,1641,1641,143.113,12.4827
1582,1582,1582,143.337,12.9886
1657,1657,1657,155.706,14.633
1582,1582,1582,154.174,15.0266
1733,1733,1733,174.728,17.6185
1666,1666,1666,173.677,18.107
1711,1711,1711,184.194,19.8306
1647,1647,1647,182.967,20.3277
1696,1696,1696,194.148,22.2266
1691,1691,1691,199.465,23.53
1664,1664,1664,201.953,24.5118
1698,1698,1698,211.795,26.4193
1646,1646,1646,210.914,27.0275
1755,1755,1755,230.945,30.3923
1735,1735,1735,234.205,31.6166
1725,1725,1725,238.742,33.0437
1680,1680,1680,238.364,33.8215
1697,1697,1697,246.476,35.8004
1739,1739,1739,258.5,38.4274
1726,1726,1726,262.504,39.9255
1712,1712,1712,266.201,41.3935
1762,1762,1762,280.085,44.5237
1715,1715,1715,278.418,45.201
1729,1729,1729,286.673,47.5328
1685,1685,1685,285.026,48.2151
1712,1712,1712,295.487,51.002
1772,1772,1772,311.865,54.8887
1745,1745,1745,313.133,56.192
1745,1745,1745,319.088,58.3495
1677,1677,1677,312.435,58.2102
1646,1646,1646,312.21,59.2209
1689,1689,1689,326.23,63.013
1828,1828,1828,359.197,70.5831
1752,1752,1752,350.323,70.0511
1762,1762,1762,358.319,72.8693
1815,1815,1815,375.297,77.604
1772,1772,1772,372.444,78.2833
1793,1793,1793,383.101,81.8569
1797,1797,1797,390.075,84.6752
1762,1762,1762,388.386,85.6109
1775,1775,1775,397.41,88.9793
1890,1890,1890,429.565,97.6346
1746,1746,1746,402.819,92.9356
1837,1837,1837,430.136,100.719
1784,1784,1784,423.782,100.669
1813,1813,1813,436.868,105.271
1823,1823,1823,445.456,108.85
1777,1777,1777,440.365,109.13
1813,1813,1813,455.468,114.426
1791,1791,1791,456.019,116.112
1851,1851,1851,477.586,123.226
1749,1749,1749,457.455,119.65
1769,1769,1769,468.635,124.15
1826,1826,1826,489.944,131.462
1820,1820,1820,494.661,134.447
1780,1780,1780,489.739,134.746
1739,1739,1739,484.429,134.948
1777,1777,1777,501.001,141.252
1791,1791,1791,511.199,145.911
1890,1890,1890,545.821,157.632
1739,1739,1739,508.189,148.51
1763,1763,1763,521.26,154.121
1770,1770,1770,529.392,158.338
1730,1730,1730,523.33,158.31
1738,1738,1738,531.667,162.642
1795,1795,1795,555.268,171.769
1807,1807,1807,565.188,176.78
1763,1763,1763,557.375,176.216
1783,1783,1783,569.837,182.118
1893,1893,1893,611.401,197.472
1795,1795,1795,585.887,191.235
1776,1776,1776,585.894,193.286
1773,1773,1773,590.908,196.94
1870,1870,1870,629.547,211.943
1856,1856,1856,631.268,214.71
1862,1862,1862,639.656,219.744
1788,1788,1788,620.243,215.159
1822,1822,1822,638.304,223.619
1817,1817,1817,642.796,227.402
1860,1860,1860,664.342,237.287
1877,1877,1877,676.781,244.026
1816,1816,1816,661.075,240.652
1853,1853,1853,680.877,250.187
1796,1796,1796,666.096,247.042
1799,1799,1799,673.349,252.03
1828,1828,1828,690.449,260.789
1858,1858,1858,708.142,269.897
1816,1816,1816,698.365,268.566
1811,1811,1811,702.552,272.547
1838,1838,1838,719.377,281.56
1876,1876,1876,740.643,292.407
1815,1815,1815,722.778,287.83
1810,1810,1810,726.919,291.942
1775,1775,1775,718.946,291.204
1874,1874,1874,765.459,312.663
1822,1822,1822,750.47,309.115
1812,1812,1812,752.457,312.469
1862,1862,1862,779.594,326.407
1826,1826,1826,770.791,325.368
1876,1876,1876,798.297,339.702
1857,1857,1857,796.5,341.635
1865,1865,1865,806.418,348.694
1783,1783,1783,777.018,338.62
1840,1840,1840,808.167,354.966
1827,1827,1827,808.621,357.893
1860,1860,1860,829.643,370.059
1871,1871,1871,840.919,377.952
1870,1870,1870,846.868,383.523
1968,1968,1968,898.024,409.782
1878,1878,1878,863.298,396.852
1846,1846,1846,854.963,395.972
1892,1892,1892,882.723,411.841
1862,1862,1862,875.149,411.326
1857,1857,1857,879.093,416.159
1887,1887,1887,899.802,429.066
1885,1885,1885,905.246,434.734
1913,1913,1913,925.219,447.483
1930,1930,1930,940.039,457.863
1892,1892,1892,927.972,455.146
1975,1975,1975,975.508,481.833
1913,1913,1913,951.377,473.142
1911,1911,1911,956.924,479.177
1935,1935,1935,975.677,491.964
1931,1931,1931,980.217,497.581
1961,1961,1961,1002.03,512.013
1966,1966,1966,1011.31,520.22
1880,1880,1880,973.574,504.175
1931,1931,1931,1006.54,524.661
1995,1995,1995,1046.68,549.149
1919,1919,1919,1013.43,535.194
2040,2040,2040,1084.24,576.264
2027,2027,2027,1084.33,580.058
1929,1929,1929,1038.32,558.898
2018,2018,2018,1093.22,592.24
2032,2032,2032,1107.8,603.954
1986,1986,1986,1089.56,597.752
2003,2003,2003,1105.73,610.409
2031,2031,2031,1128.05,626.534
1998,1998,1998,1116.54,623.953
2062,2062,2062,1159.4,651.899
2007,2007,2007,1135.27,642.177
2094,2094,2094,1191.68,678.176
2083,2083,2083,1192.59,682.802
2090,2090,2090,1203.79,693.355
2075,2075,2075,1202.2,696.525
2099,2099,2099,1223.23,712.859
2127,2127,2127,1246.8,730.85
2066,2066,2066,1218.16,718.258
2132,2132,2132,1264.37,749.832
2235,2235,2235,1333.08,795.128
2225,2225,2225,1334.7,800.643
2198,2198,2198,1326.01,799.958
2220,2220,2220,1346.79,817.043
2105,2105,2105,1284.24,783.503
2238,2238,2238,1373.14,842.5
2187,2187,2187,1349.28,832.447
2299,2299,2299,1426.24,884.802
2237,2237,2237,1395.35,870.369
2341,2341,2341,1468.24,920.859
2332,2332,2332,1470.65,927.453
2345,2345,2345,1486.83,942.712
2370,2370,2370,1510.77,963.052
2344,2344,2344,1502.26,962.793
2335,2335,2335,1504.32,969.162
2297,2297,2297,1487.8,963.677
2327,2327,2327,1515.07,986.439
2567,2567,2567,1680.18,1099.74
2481,2481,2481,1632.33,1073.96
2467,2467,2467,1631.62,1079.12
2530,2530,2530,1681.89,1118.09
2370,2370,2370,1583.59,1058.13
2478,2478,2478,1664.25,1117.73
2574,2574,2574,1737.52,1172.88
2691,2691,2691,1825.8,1238.77
2549,2549,2549,1738.14,1185.22
2598,2598,2598,1780.4,1220.1
2679,2679,2679,1845.06,1270.71
2685,2685,2685,1858.39,1286.26
2671,2671,2671,1857.89,1292.31
2820,2820,2820,1971.05,1377.67
2747,2747,2747,1929.52,1355.32
2862,2862,2862,2020.1,1425.86
2720,2720,2720,1929.13,1368.21
2801,2801,2801,1996.12,1422.53
2858,2858,2858,2046.56,1465.51
2978,2978,2978,2142.76,1541.79
2897,2897,2897,2094.12,1513.75
3020,3020,3020,2193.47,1593.15
2982,2982,2982,2176.07,1587.96
2866,2866,2866,2101.23,1540.53
2901,2901,2901,2136.8,1573.91
3014,3014,3014,2230.44,1650.59
2935,2935,2935,2181.86,1621.99
2884,2884,2884,2153.92,1608.66
2824,2824,2824,2118.7,1589.55
2844,2844,2844,2143.55,1615.62
2871,2871,2871,2173.5,1645.45
2795,2795,2795,2125.55,1616.45
2734,2734,2734,2088.53,1595.46
2520,2520,2520,1933.65,1483.74
2565,2565,2565,1976.98,1523.77
2417,2417,2417,1871.2,1448.65
2336,2336,2336,1816.38,1412.35
2341,2341,2341,1828.37,1427.99
2126,2126,2126,1667.68,1308.17
2108,2108,2108,1660.71,1308.33
1947,1947,1947,1540.58,1218.99
1840,1840,1840,1462.21,1161.99
1806,1806,1806,1441.36,1150.34
1634,1634,1634,1309.65,1049.68
1519,1519,1519,1222.67,984.155
1441,1441,1441,1164.78,941.503
1329,1329,1329,1078.86,875.806
1232,1232,1232,1004.24,818.588
1103,1103,1103,902.878,739.066
975,975,975,801.385,658.686
941,941,941,776.682,641.059
821,821,821,680.482,564.016
771,771,771,641.673,534.04
666,666,666,556.51,465.022
666,666,666,558.855,468.948
565,565,565,476.015,401.046
521,521,521,440.742,372.847
510,510,510,433.145,367.872
400,400,400,341.139,290.94
372,372,372,318.501,272.696
359,359,359,308.591,265.26
330,330,330,284.752,245.708
262,262,262,227.026,196.721
252,252,252,219.183,190.64
234,234,234,204.329,178.421
203,203,203,177.98,156.044
204,204,204,179.528,157.993
183,183,183,161.677,142.839
166,166,166,147.227,130.577
163,163,163,145.138,129.233
