#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
5152,5152,5152,4.76994,0.0110914
3334,3334,3334,17.2669,0.0926573
3504,3504,3504,30.0951,0.261932
3758,3758,3758,45.0659,0.544065
3872,3872,3872,59.5645,0.920058
4079,4079,4079,76.728,1.44721
4172,4172,4172,92.6671,2.06248
4296,4296,4296,110.167,2.82925
4483,4483,4483,130.383,3.79649
4507,4507,4507,146.355,4.75687
4444,4444,4444,159.539,5.73173
4616,4616,4616,181.495,7.14066
4545,4545,4545,194.198,8.30202
4799,4799,4799,221.517,10.2298
4644,4644,4644,230.041,11.3997
4759,4759,4759,252.132,13.3626
4650,4650,4650,262.14,14.7825
4840,4840,4840,289.519,17.3231
4783,4783,4783,302.48,19.1337
4720,4720,4720,314.521,20.9628
4718,4718,4718,330.621,23.1734
4769,4769,4769,350.441,25.7561
4771,4771,4771,366.858,28.2135
4755,4755,4755,381.836,30.6668
4693,4693,4693,393.021,32.9184
4741,4741,4741,413.117,36.0024
4871,4871,4871,441.238,39.9741
4720,4720,4720,443.568,41.6895
4572,4572,4572,445.441,43.403
4780,4780,4780,481.876,48.5829
4780,4780,4780,498.264,51.9434
4739,4739,4739,510.159,54.9238
4827,4827,4827,536.222,59.5726
4658,4658,4658,533.324,61.0683
4602,4602,4602,542.694,64.0021
4584,4584,4584,556.164,67.4823
4622,4622,4622,576.578,71.9306
4655,4655,4655,596.63,76.4744
4497,4497,4497,591.684,77.854
4582,4582,4582,618.535,83.502
4481,4481,4481,620.264,85.8619
4643,4643,4643,658.643,93.4376
4366,4366,4366,634.204,92.1285
4475,4475,4475,665.43,98.9534
4532,4532,4532,689.258,104.831
4504,4504,4504,700.42,108.927
4410,4410,4410,700.893,111.399
4556,4556,4556,739.558,120.054
4504,4504,4504,746.568,123.753
4436,4436,4436,750.604,127.012
4323,4323,4323,746.214,128.812
4483,4483,4483,789.195,138.935
4358,4358,4358,781.943,140.306
4423,4423,4423,808.801,147.904
4237,4237,4237,789.357,147.062
4376,4376,4376,830.17,157.496
4438,4438,4438,857.052,165.515
4341,4341,4341,853.169,167.684
4291,4291,4291,857.989,171.56
4258,4258,4258,865.895,176.09
4451,4451,4451,920.487,190.365
4443,4443,4443,933.933,196.32
4454,4454,4454,951.484,203.265
4429,4429,4429,961.284,208.645
4488,4488,4488,989.471,218.153
4392,4392,4392,983.265,220.134
4500,4500,4500,1022.75,232.453
4429,4429,4429,1021.9,235.788
4455,4455,4455,1043.1,244.237
4417,4417,4417,1049.24,249.248
4535,4535,4535,1092.78,263.326
4414,4414,4414,1078.76,263.648
4602,4602,4602,1140.37,282.589
4662,4662,4662,1171.18,294.225
4627,4627,4627,1178.34,300.086
4664,4664,4664,1203.6,310.609
4710,4710,4710,1231.5,321.996
4712,4712,4712,1248.09,330.593
4795,4795,4795,1286.49,345.166
4849,4849,4849,1317.62,358.041
4807,4807,4807,1322.64,363.927
4909,4909,4909,1367.41,380.896
4918,4918,4918,1386.76,391.038
5081,5081,5081,1450.12,413.867
5055,5055,5055,1459.91,421.634
4948,4948,4948,1445.93,422.541
4920,4920,4920,1454.56,430.034
5100,5100,5100,1525.19,456.123
4984,4984,4984,1507.55,456.007
4833,4833,4833,1478.37,452.226
4731,4731,4731,1463.34,452.63
4703,4703,4703,1470.79,459.971
4405,4405,4405,1392.64,440.285
4305,4305,4305,1375.66,439.598
4288,4288,4288,1384.85,447.256
3987,3987,3987,1301.35,424.765
3690,3690,3690,1217.05,401.418
3488,3488,3488,1162.28,387.298
3191,3191,3191,1074.17,361.595
2977,2977,2977,1012.37,344.274
2588,2588,2588,888.867,305.29
2349,2349,2349,814.915,282.713
2115,2115,2115,740.907,259.549
1847,1847,1847,653.252,231.045
1562,1562,1562,557.805,199.199
1395,1395,1395,502.984,181.359
1234,1234,1234,449.138,163.474
1009,1009,1009,370.694,136.189
863,863,863,320.058,118.7
768,768,768,287.449,107.588
626,626,626,236.461,89.3201
504,504,504,192.036,73.1707
450,450,450,173.028,66.5309
398,398,398,154.375,59.8791
325,325,325,127.154,49.7487
278,278,278,109.756,43.3323
260,260,260,103.511,41.2099
199,199,199,79.9063,32.0857
207,207,207,83.8271,33.947
157,157,157,64.1045,26.1746
135,135,135,55.5849,22.8867
125,125,125,51.9119,21.5589
121,121,121,50.6664,21.2157
129,129,129,54.4493,22.9825
164,164,164,69.7706,29.6827
211,211,211,90.4772,38.797
240,240,240,103.789,44.8845
307,307,307,133.832,58.3426
439,439,439,192.882,84.7462
621,621,621,274.952,121.738
792,792,792,353.326,157.626
1041,1041,1041,467.963,210.366
1352,1352,1352,612.413,277.405
1734,1734,1734,791.293,361.1
2211,2211,2211,1016.56,467.386
2876,2876,2876,1332.18,617.077
3458,3458,3458,1613.6,752.956
4284,4284,4284,2013.64,946.486
5035,5035,5035,2383.74,1128.55
5834,5834,5834,2781.95,1326.58
6813,6813,6813,3272.03,1571.44
7815,7815,7815,3779.87,1828.21
8944,8944,8944,4356.51,2122.01
9677,9677,9677,4746.53,2328.16
10628,10628,10628,5249.3,2592.7
11339,11339,11339,5639.33,2804.67
11967,11967,11967,5992.33,3000.6
12478,12478,12478,6290.9,3171.62
12931,12931,12931,6563.55,3331.55
13108,13108,13108,6697.99,3422.59
12769,12769,12769,6568.28,3378.69
12707,12707,12707,6580,3407.3
12151,12151,12151,6333.37,3301.1
11545,11545,11545,6057,3177.77
10639,10639,10639,5617.85,2966.48
9634,9634,9634,5119.99,2721.03
8970,8970,8970,4797.85,2566.27
7711,7711,7711,4150.78,2234.34
6647,6647,6647,3600.84,1950.67
5801,5801,5801,3162.28,1723.85
4908,4908,4908,2692.06,1476.61
4143,4143,4143,2286.74,1262.18
3298,3298,3298,1831.63,1017.24
2711,2711,2711,1514.82,846.431
2216,2216,2216,1245.77,700.34
1728,1728,1728,977.396,552.839
1278,1278,1278,727.103,413.678
990,990,990,566.683,324.375
762,762,762,438.792,252.676
534,534,534,309.344,179.202
413,413,413,240.63,140.2
287,287,287,168.199,98.5753
223,223,223,131.437,77.4695
120,120,120,71.1659,42.205
70,70,70,41.7526,24.9041
79,79,79,47.3879,28.4256
41,41,41,24.7304,14.9169
33,33,33,20.0025,12.1243
10,10,10,6.10051,3.72164
13,13,13,7.97201,4.88869
5,5,5,3.0822,1.89999
6,6,6,3.72221,2.30914
4,4,4,2.49211,1.55265
5,5,5,3.13572,1.96655
0,0,0,0,0
1,1,1,0.633564,0.401403
0,0,0,0,0
1,1,1,0.640169,0.409816
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
