#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
306,306,306,0.270775,0.000629361
179,179,179,0.924339,0.00495829
205,205,205,1.76079,0.0153248
199,199,199,2.38699,0.0288377
225,225,225,3.43743,0.0527406
220,220,220,4.16168,0.0789407
177,177,177,3.90727,0.0864218
212,212,212,5.40627,0.138058
216,216,216,6.27144,0.182279
229,229,229,7.46629,0.243653
189,189,189,6.78991,0.24412
211,211,211,8.29347,0.326171
184,184,184,7.86059,0.335994
204,204,204,9.42444,0.435586
176,176,176,8.74215,0.434413
211,211,211,11.1647,0.590961
195,195,195,10.9836,0.618858
189,189,189,11.2976,0.675487
202,202,202,12.7875,0.809684
214,214,214,14.2745,0.952381
198,198,198,13.8576,0.970058
186,186,186,13.6663,1.00432
208,208,208,15.987,1.22897
212,212,212,17.0107,1.36513
173,173,173,14.4945,1.21455
200,200,200,17.4025,1.51444
191,191,191,17.26,1.5599
197,197,197,18.5138,1.74009
187,187,187,18.1971,1.77096
176,176,176,17.7543,1.79119
185,185,185,19.2557,2.00438
208,208,208,22.3968,2.41179
162,162,162,18.0071,2.00171
185,185,185,21.1856,2.42629
201,201,201,23.6856,2.79128
178,178,178,21.616,2.62515
198,198,198,24.6953,3.08029
206,206,206,26.3903,3.38099
200,200,200,26.3354,3.46796
176,176,176,23.7527,3.2058
205,205,205,28.3908,3.93208
191,191,191,27.1069,3.84722
194,194,194,28.1992,4.09913
179,179,179,26.6151,3.95752
227,227,227,34.5351,5.25428
198,198,198,30.7883,4.78765
181,181,181,28.7773,4.57549
201,201,201,32.6139,5.29205
195,195,195,32.332,5.36098
187,187,187,31.6437,5.35484
185,185,185,31.9173,5.50676
185,185,185,32.5393,5.72346
212,212,212,38.0508,6.82973
196,196,196,35.8288,6.54972
196,196,196,36.5081,6.8004
209,209,209,39.6561,7.52464
208,208,208,40.1769,7.7607
188,188,188,36.9445,7.26025
203,203,203,40.5706,8.1084
190,190,190,38.6556,7.86471
200,200,200,41.3548,8.5513
194,194,194,40.7789,8.57191
203,203,203,43.349,9.25704
199,199,199,43.1972,9.37705
200,200,200,44.0965,9.72272
180,180,180,40.2924,9.01951
190,190,190,43.178,9.81253
166,166,166,38.3036,8.83853
178,178,178,41.6753,9.75765
193,193,193,45.865,10.8996
177,177,177,42.6417,10.2731
211,211,211,51.566,12.6023
204,204,204,50.5394,12.521
190,190,190,47.727,11.989
216,216,216,54.9744,13.9918
185,185,185,47.7218,12.3103
202,202,202,52.7967,13.7996
223,223,223,59.0586,15.6411
216,216,216,57.9627,15.5543
173,173,173,47.0009,12.7695
188,188,188,51.7156,14.2262
221,221,221,61.5301,17.1312
171,171,171,48.2202,13.5978
177,177,177,50.5279,14.4243
