#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
725,725,725,0.612246,0.0013676
489,489,489,2.55159,0.0137592
533,533,533,4.53986,0.0391795
494,494,494,5.89,0.070722
488,488,488,7.50132,0.115772
502,502,502,9.41023,0.176922
486,486,486,10.8025,0.240607
495,495,495,12.6595,0.324224
434,434,434,12.638,0.368436
492,492,492,16.0158,0.521834
443,443,443,15.912,0.571988
491,491,491,19.3043,0.759479
479,479,479,20.4895,0.876925
503,503,503,23.2203,1.07241
503,503,503,24.9371,1.2368
514,514,514,27.2299,1.44305
470,470,470,26.4766,1.49194
498,498,498,29.802,1.78396
473,473,473,29.8863,1.88881
475,475,475,31.6729,2.11242
466,466,466,32.6672,2.29047
463,463,463,34.0141,2.49927
535,535,535,41.1178,3.16063
473,473,473,37.9852,3.05094
489,489,489,40.9479,3.42937
493,493,493,42.9586,3.74374
489,489,489,44.2934,4.01257
442,442,442,41.543,3.905
547,547,547,53.2822,5.19064
516,516,516,52.053,5.25154
502,502,502,52.3181,5.45302
546,546,546,58.7559,6.32336
472,472,472,52.4482,5.82843
494,494,494,56.5607,6.4764
501,501,501,59.0903,6.96988
512,512,512,62.1342,7.54086
515,515,515,64.2435,8.01452
478,478,478,61.2645,7.85265
436,436,436,57.3622,7.54726
485,485,485,65.4681,8.83772
517,517,517,71.6182,9.92151
545,545,545,77.29,10.9616
512,512,512,74.3695,10.8029
519,519,519,77.1597,11.4719
546,546,546,83.0531,12.6339
494,494,494,76.8348,11.951
517,517,517,82.2088,13.0726
509,509,509,82.6209,13.4115
487,487,487,80.7328,13.3841
484,484,484,81.8907,13.856
521,521,521,89.9653,15.5355
518,518,518,91.1292,16.0324
549,549,549,98.5259,17.6824
536,536,536,98.0205,17.9259
487,487,487,90.7137,16.8977
498,498,498,94.4656,17.9197
488,488,488,94.2683,18.2106
501,501,501,98.4792,19.3581
482,482,482,96.3395,19.2563
522,522,522,106.143,21.5837
481,481,481,99.4813,20.5754
493,493,493,103.637,21.7868
525,525,525,112.145,23.9558
518,518,518,112.468,24.4194
511,511,511,112.665,24.8409
515,515,515,115.319,25.8228
520,520,520,118.176,26.8576
522,522,522,120.451,27.7945
491,491,491,114.946,26.9098
486,486,486,115.43,27.4163
502,502,502,120.988,29.16
514,514,514,125.627,30.7053
518,518,518,128.392,31.8241
540,540,540,135.681,34.0918
494,494,494,125.823,32.0478
526,526,526,135.708,35.0133
510,510,510,133.329,34.8569
514,514,514,136.102,36.0392
520,520,520,139.532,37.4411
525,525,525,142.689,38.7817
528,528,528,145.284,39.9768
517,517,517,144.004,40.1113
498,498,498,140.446,39.6089
525,525,525,149.813,42.7508
536,536,536,154.778,44.6951
504,504,504,147.28,43.0392
510,510,510,150.793,44.5856
534,534,534,159.727,47.777
601,601,601,181.765,54.973
569,569,569,174.055,53.2433
553,553,553,171.06,52.9145
527,527,527,164.823,51.5501
527,527,527,166.611,52.6747
526,526,526,168.105,53.7252
543,543,543,175.401,56.659
559,559,559,182.455,59.553
563,563,563,185.661,61.2262
522,522,522,173.927,57.9517
539,539,539,181.481,61.1048
523,523,523,177.907,60.5186
492,492,492,169.01,58.058
