#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
515,515,515,0.483246,0.00111427
277,277,277,1.44891,0.00786179
313,313,313,2.68953,0.0234318
325,325,325,3.86637,0.0462895
339,339,339,5.17276,0.0792552
300,300,300,5.6197,0.105571
326,326,326,7.21516,0.159986
346,346,346,8.86212,0.227323
330,330,330,9.59603,0.279373
265,265,265,8.60739,0.279808
323,323,323,11.5936,0.416484
316,316,316,12.4129,0.487923
284,284,284,12.1194,0.517484
332,332,332,15.3257,0.707775
310,310,310,15.3686,0.762213
298,298,298,15.7449,0.832178
317,317,317,17.8604,1.00659
309,309,309,18.48,1.10551
301,301,301,19.0566,1.20677
314,314,314,20.9314,1.3956
320,320,320,22.424,1.57168
346,346,346,25.4091,1.86629
282,282,282,21.722,1.67348
287,287,287,23.072,1.85504
305,305,305,25.5551,2.14149
327,327,327,28.5184,2.48749
324,324,324,29.3277,2.655
291,291,291,27.3439,2.5697
297,297,297,28.9104,2.81445
272,272,272,27.4453,2.76956
310,310,310,32.304,3.3666
344,344,344,37.032,3.98686
309,309,309,34.3646,3.82206
348,348,348,39.8393,4.56116
289,289,289,34.0905,4.02157
329,329,329,39.9194,4.84396
280,280,280,34.9204,4.3554
300,300,300,38.4442,4.92682
306,306,306,40.2543,5.29575
333,333,333,44.9784,6.07556
327,327,327,45.2575,6.26406
339,339,339,48.0921,6.82287
342,342,342,49.6731,7.215
299,299,299,44.4201,6.59947
300,300,300,45.6335,6.94169
321,321,321,49.9319,7.76728
326,326,326,51.7871,8.22704
339,339,339,55.0515,8.94036
296,296,296,49.0719,8.1356
313,313,313,52.9491,8.95751
317,317,317,54.7372,9.45191
321,321,321,56.5352,9.9574
314,314,314,56.3562,10.115
336,336,336,61.4686,11.2455
353,353,353,65.7735,12.2558
283,283,283,53.6882,10.1855
296,296,296,57.1657,11.0406
337,337,337,66.2595,13.028
339,339,339,67.7643,13.5461
316,316,316,64.2852,13.0781
295,295,295,61.0029,12.615
325,325,325,68.2947,14.3516
330,330,330,70.5024,15.0627
315,315,315,68.3635,14.8371
295,295,295,65.0254,14.3335
337,337,337,75.4456,16.8907
323,323,323,73.4236,16.6907
330,330,330,76.1125,17.5552
329,329,329,77.0508,18.0454
331,331,331,78.6638,18.6952
304,304,304,73.2697,17.6597
349,349,349,85.2912,20.8444
284,284,284,70.3769,17.4401
294,294,294,73.8306,18.5409
329,329,329,83.7426,21.3159
353,353,353,91.0964,23.509
324,324,324,84.7224,22.1543
310,310,310,82.0836,21.7349
313,313,313,84.0068,22.5471
318,318,318,86.4092,23.4801
314,314,314,86.3881,23.7675
317,317,317,88.3415,24.6193
300,300,300,84.5837,23.8483
314,314,314,89.6302,25.5849
318,318,318,91.8505,26.5302
337,337,337,98.4815,28.7796
325,325,325,96.067,28.3968
307,307,307,91.8328,27.4702
286,286,286,86.5136,26.1702
297,297,297,90.8412,27.7852
377,377,377,116.565,36.0413
332,332,332,103.817,32.4641
310,310,310,98.0503,31.0127
311,311,311,99.3825,31.7588
310,310,310,100.103,32.3247
338,338,338,110.348,36.0261
297,297,297,97.9572,32.3088
333,333,333,110.985,36.99
284,284,284,95.6313,32.2022
341,341,341,115.997,39.4589
326,326,326,111.956,38.4489
335,335,335,116.212,40.3146
323,323,323,113.173,39.6537
309,309,309,109.322,38.6774
284,284,284,101.46,36.2474
329,329,329,118.613,42.7633
310,310,310,112.831,41.0673
307,307,307,112.814,41.4561
342,342,342,126.838,47.0413
290,290,290,108.54,40.6241
302,302,302,114.083,43.0963
307,307,307,117.051,44.629
350,350,350,134.592,51.7573
322,322,322,124.942,48.48
320,320,320,125.216,48.9975
349,349,349,137.781,54.3943
347,347,347,138.217,55.0545
348,348,348,139.794,56.1567
333,333,333,134.866,54.6217
321,321,321,131.105,53.5471
