#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3538,3538,3538,3.27334,0.00767757
2258,2258,2258,11.71,0.0629274
2327,2327,2327,19.8614,0.171834
2374,2374,2374,28.3437,0.34074
2413,2413,2413,37.1567,0.57451
2497,2497,2497,46.9525,0.885386
2629,2629,2629,58.3095,1.29581
2688,2688,2688,68.9928,1.77349
2699,2699,2699,78.4247,2.2814
2809,2809,2809,91.2699,2.96829
2650,2650,2650,95.1712,3.42049
2778,2778,2778,109.294,4.30266
2777,2777,2777,118.631,5.07057
2963,2963,2963,136.799,6.31873
2796,2796,2796,138.653,6.87847
2823,2823,2823,149.661,7.93702
2902,2902,2902,163.689,9.2358
2844,2844,2844,170.141,10.1814
2903,2903,2903,183.57,11.6109
2889,2889,2889,192.62,12.8455
3086,3086,3086,216.324,15.1669
3033,3033,3033,222.853,16.3774
3022,3022,3022,232.399,17.8751
2951,2951,2951,237.047,19.0443
3038,3038,3038,254.443,21.3135
3005,3005,3005,261.889,22.8267
3025,3025,3025,274.049,24.8303
3006,3006,3006,282.56,26.5632
2983,2983,2983,290.665,28.3255
3064,3064,3064,308.971,31.1593
3041,3041,3041,317.025,33.0528
3043,3043,3043,327.627,35.2772
3006,3006,3006,333.927,37.098
3011,3011,3011,344.848,39.498
3056,3056,3056,360.396,42.5047
3059,3059,3059,371.218,45.0514
3112,3112,3112,388.26,48.4431
2984,2984,2984,382.49,49.0304
3134,3134,3134,412.487,54.2931
3133,3133,3133,423.002,57.1148
3006,3006,3006,416.113,57.6045
3107,3107,3107,440.774,62.5334
3143,3143,3143,456.578,66.3293
3062,3062,3062,455.217,67.6786
3149,3149,3149,478.899,72.8339
3095,3095,3095,481.328,74.8582
3163,3163,3163,502.723,79.905
3096,3096,3096,502.626,81.6029
3089,3089,3089,512.164,84.9211
3146,3146,3146,532.289,90.0639
2969,2969,2969,512.472,88.4595
3101,3101,3101,545.836,96.0808
2987,2987,2987,536.031,96.196
3118,3118,3118,570.155,104.261
3055,3055,3055,569.052,106
3126,3126,3126,593.086,112.527
2931,2931,2931,566.118,109.348
3071,3071,3071,603.567,118.626
2972,2972,2972,594.191,118.799
3160,3160,3160,642.583,130.672
3047,3047,3047,630.036,130.277
3029,3029,3029,636.647,133.816
3017,3017,3017,644.425,137.651
3077,3077,3077,667.761,144.919
3129,3129,3129,689.841,152.09
2939,2939,2939,657.884,147.268
2958,2958,2958,672.31,152.809
3095,3095,3095,714.094,164.762
2998,2998,2998,701.954,164.359
3055,3055,3055,725.762,172.419
3007,3007,3007,724.706,174.662
3038,3038,3038,742.427,181.437
3019,3019,3019,748.078,185.369
3003,3003,3003,754.414,189.527
3095,3095,3095,788.082,200.673
3036,3036,3036,783.5,202.201
3026,3026,3026,791.155,206.852
2951,2951,2951,781.745,207.094
2989,2989,2989,801.977,215.181
2946,2946,2946,800.549,217.545
3080,3080,3080,847.365,233.129
3039,3039,3039,846.499,235.791
2913,2913,2913,821.413,231.627
3031,3031,3031,865.148,246.945
2989,2989,2989,863.333,249.365
2974,2974,2974,869.105,253.985
3077,3077,3077,909.655,268.925
3015,3015,3015,901.657,269.65
3133,3133,3133,947.711,286.679
2993,2993,2993,915.605,280.101
3044,3044,3044,941.571,291.25
3040,3040,3040,950.739,297.34
3016,3016,3016,953.559,301.486
2999,2999,2999,958.491,306.34
3117,3117,3117,1006.8,325.199
3114,3114,3114,1016.46,331.793
3183,3183,3183,1049.84,346.269
3061,3061,3061,1020.08,339.948
3165,3165,3165,1065.53,358.725
3189,3189,3189,1084.46,368.788
3198,3198,3198,1098.46,377.304
3132,3132,3132,1086.54,376.942
3156,3156,3156,1105.65,387.346
3152,3152,3152,1115,394.424
3223,3223,3223,1151.11,411.127
3283,3283,3283,1183.85,426.898
3231,3231,3231,1176.09,428.099
3150,3150,3150,1157.47,425.32
3218,3218,3218,1193.37,442.557
3311,3311,3311,1239.03,463.667
3320,3320,3320,1253.85,473.54
3229,3229,3229,1230.56,468.961
3322,3322,3322,1277.45,491.237
3328,3328,3328,1291.06,500.857
3517,3517,3517,1376.49,538.736
3342,3342,3342,1319.47,520.947
3500,3500,3500,1393.78,555.035
3595,3595,3595,1443.76,579.818
3456,3456,3456,1399.8,566.968
3431,3431,3431,1401.33,572.349
3472,3472,3472,1429.97,588.949
3648,3648,3648,1515.1,629.258
3628,3628,3628,1519.02,636.005
3723,3723,3723,1571.58,663.407
3616,3616,3616,1538.8,654.841
3755,3755,3755,1610.64,690.863
3844,3844,3844,1662.01,718.6
3863,3863,3863,1683.31,733.511
3848,3848,3848,1690.16,742.373
3917,3917,3917,1733.85,767.488
3951,3951,3951,1762.3,786.061
3921,3921,3921,1762.22,791.999
3896,3896,3896,1764.47,799.115
4149,4149,4149,1893.14,863.826
3927,3927,3927,1805.35,829.969
4039,4039,4039,1870.59,866.329
3878,3878,3878,1809.26,844.105
4040,4040,4040,1898.64,892.293
3856,3856,3856,1825.35,864.086
3693,3693,3693,1760.86,839.599
3779,3779,3779,1814.68,871.418
3652,3652,3652,1766.27,854.253
3540,3540,3540,1724.2,839.799
3474,3474,3474,1703.81,835.629
3390,3390,3390,1674.27,826.898
3161,3161,3161,1571.93,781.704
3064,3064,3064,1534.24,768.245
2800,2800,2800,1411.47,711.523
2662,2662,2662,1351.1,685.753
2555,2555,2555,1305.49,667.047
2325,2325,2325,1195.92,615.15
2068,2068,2068,1070.87,554.531
1966,1966,1966,1024.66,534.042
1740,1740,1740,912.92,478.981
1563,1563,1563,825.272,435.749
1391,1391,1391,739.227,392.853
1309,1309,1309,700.219,374.567
1153,1153,1153,620.628,334.068
1019,1019,1019,551.999,299.022
876,876,876,477.537,260.322
830,830,830,455.305,249.763
658,658,658,363.194,200.472
614,614,614,340.994,189.377
551,551,551,307.871,172.023
480,480,480,269.849,151.705
432,432,432,244.322,138.18
365,365,365,207.704,118.194
310,310,310,177.472,101.601
272,272,272,156.657,90.2265
260,260,260,150.63,87.2667
220,220,220,128.197,74.7029
181,181,181,106.107,62.2031
204,204,204,120.247,70.879
167,167,167,99.0197,58.7122
181,181,181,107.964,64.3994
153,153,153,91.791,55.0694
154,154,154,92.9279,56.0755
165,165,165,100.097,60.7233
182,182,182,111.04,67.7468
215,215,215,131.913,80.9348
225,225,225,138.843,85.6778
328,328,328,203.478,126.229
388,388,388,242.035,150.982
523,523,523,328.087,205.815
623,623,623,392.904,247.791
756,756,756,479.364,303.955
943,943,943,601.166,383.246
1189,1189,1189,762.081,488.451
1412,1412,1412,909.829,586.255
1774,1774,1774,1149.12,744.354
1997,1997,1997,1300.42,846.816
2466,2466,2466,1614.2,1056.63
2863,2863,2863,1883.89,1239.62
3175,3175,3175,2100.05,1389.05
3528,3528,3528,2345.56,1559.43
4068,4068,4068,2718.28,1816.39
4640,4640,4640,3116.43,2093.14
4990,4990,4990,3368.58,2274.02
5466,5466,5466,3708.56,2516.18
5723,5723,5723,3902.52,2661.14
