#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
5593,5593,5593,5.21066,0.0121247
3577,3577,3577,18.4328,0.0983843
3846,3846,3846,32.856,0.284422
4215,4215,4215,50.3536,0.605602
4248,4248,4248,65.2782,1.0073
4506,4506,4506,84.6078,1.59308
4693,4693,4693,104.212,2.31869
4749,4749,4749,121.849,3.13102
5014,5014,5014,145.668,4.23681
5036,5036,5036,163.606,5.32018
5023,5023,5023,180.299,6.47663
5314,5314,5314,208.875,8.21539
5104,5104,5104,217.935,9.31051
5086,5086,5086,234.702,10.8357
5192,5192,5192,257.209,12.747
5211,5211,5211,275.946,14.6176
5140,5140,5140,289.905,16.3561
5136,5136,5136,307.132,18.3715
5171,5171,5171,327.056,20.6906
5118,5118,5118,341.084,22.7362
5127,5127,5127,359.198,25.1704
4890,4890,4890,359.317,26.4073
4934,4934,4934,379.371,29.1742
4901,4901,4901,393.638,31.621
4809,4809,4809,402.634,33.7152
4752,4752,4752,414.198,36.1075
4665,4665,4665,422.445,38.2595
4745,4745,4745,445.996,41.9251
4644,4644,4644,452.27,44.0501
4567,4567,4567,460.465,46.4307
4519,4519,4519,470.973,49.0895
4336,4336,4336,466.808,50.2602
4347,4347,4347,482.799,53.6264
4350,4350,4350,498.131,57.0466
4216,4216,4216,497.108,58.6181
4278,4278,4278,519.192,63.015
4208,4208,4208,524.932,65.4875
4242,4242,4242,543.744,69.7017
4120,4120,4120,542.099,71.3319
4248,4248,4248,573.549,77.4426
4141,4141,4141,573.277,79.3681
4118,4118,4118,584.088,82.8497
4059,4059,4059,589.651,85.6627
3927,3927,3927,583.795,86.7918
4053,4053,4053,616.382,93.7437
3965,3965,3965,616.686,95.9185
3929,3929,3929,624.436,99.2455
3965,3965,3965,643.754,104.523
3879,3879,3879,642.951,106.574
3859,3859,3859,652.947,110.483
3810,3810,3810,657.642,113.519
3710,3710,3710,653.03,114.949
3586,3586,3586,643.583,115.508
3612,3612,3612,660.416,120.754
3351,3351,3351,624.13,116.248
3204,3204,3204,607.774,115.293
2964,2964,2964,572.332,110.517
2861,2861,2861,562.261,110.502
2533,2533,2533,506.356,101.225
2250,2250,2250,457.481,93.0197
1987,1987,1987,410.748,84.9109
1781,1781,1781,374.293,78.6628
1465,1465,1465,312.85,66.8105
1291,1291,1291,280.099,60.7722
1086,1086,1086,239.372,52.7625
848,848,848,189.825,42.4932
670,670,670,152.238,34.5925
546,546,546,125.9,29.0315
400,400,400,93.6233,21.9137
351,351,351,83.3756,19.8052
262,262,262,63.1237,15.2086
201,201,201,49.1,11.9943
140,140,140,34.6898,8.59573
142,142,142,35.6601,8.95536
112,112,112,28.5053,7.25505
79,79,79,20.3998,5.26783
77,77,77,20.1459,5.27097
65,65,65,17.2276,4.56605
73,73,73,19.594,5.2593
90,90,90,24.4562,6.64573
113,113,113,31.1097,8.56481
166,166,166,46.2411,12.8811
234,234,234,65.9862,18.6078
336,336,336,95.9202,27.3833
494,494,494,142.739,41.2443
723,723,723,211.403,61.8143
1158,1158,1158,342.506,101.305
1675,1675,1675,501.078,149.9
2346,2346,2346,709.901,214.819
3217,3217,3217,984.447,301.258
4439,4439,4439,1373.51,424.991
5919,5919,5919,1851.67,579.271
7599,7599,7599,2402.97,759.876
9774,9774,9774,3124.28,998.693
12224,12224,12224,3948.95,1275.72
14664,14664,14664,4787.45,1563.01
17408,17408,17408,5742.55,1894.37
20445,20445,20445,6813.99,2271.01
23377,23377,23377,7870.88,2650.09
26211,26211,26211,8914.83,3032.12
28562,28562,28562,9812.12,3370.86
30216,30216,30216,10483.3,3637.17
31864,31864,31864,11163.5,3911.12
32843,32843,32843,11618.6,4110.22
33010,33010,33010,11790.3,4211.21
32401,32401,32401,11683.3,4212.85
30875,30875,30875,11238.3,4090.7
29309,29309,29309,10768.5,3956.51
26969,26969,26969,10000.7,3708.5
24144,24144,24144,9035.67,3381.54
21349,21349,21349,8062.21,3044.62
18367,18367,18367,6998.79,2666.93
15368,15368,15368,5908.29,2271.48
12782,12782,12782,4957.71,1922.94
10243,10243,10243,4008.14,1568.42
8039,8039,8039,3173.02,1252.41
6405,6405,6405,2549.96,1015.2
4690,4690,4690,1883.16,756.143
3572,3572,3572,1446.43,585.715
2569,2569,2569,1048.95,428.303
1823,1823,1823,750.655,309.099
1276,1276,1276,529.792,219.969
872,872,872,365.011,152.791
599,599,599,252.762,106.66
390,390,390,165.911,70.5809
202,202,202,86.6472,37.1672
178,178,178,76.9356,33.2535
99,99,99,43.1477,18.8054
47,47,47,20.6236,9.0497
33,33,33,14.6004,6.45975
22,22,22,9.80566,4.37052
11,11,11,4.94312,2.22132
5,5,5,2.26193,1.02327
4,4,4,1.82526,0.832901
2,2,2,0.920117,0.423309
0,0,0,0,0
1,1,1,0.466315,0.21745
1,1,1,0.469509,0.220439
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
