#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
449,449,449,0.422004,0.000962852
380,380,380,1.9896,0.0107819
478,478,478,4.1038,0.0356877
549,549,549,6.62172,0.0803861
904,904,904,14.0414,0.218941
2021,2021,2021,38.4444,0.733256
4551,4551,4551,102.22,2.30031
9572,9572,9572,247.335,6.40001
19158,19158,19158,560.016,16.3881
33588,33588,33588,1095.75,35.7791
53371,53371,53371,1921.85,69.2557
76367,76367,76367,3008.55,118.598
100410,100410,100410,4295.69,183.873
119308,119308,119308,5508.82,254.476
126518,126518,126518,6270.94,310.946
122097,122097,122097,6465.76,342.519
106142,106142,106142,5979.76,336.986
83285,83285,83285,4975.26,297.291
59000,59000,59000,3724.3,235.148
37792,37792,37792,2513.91,167.26
22079,22079,22079,1543.22,107.884
11551,11551,11551,846.515,62.0478
5299,5299,5299,406.295,31.1571
2431,2431,2431,194.692,15.5946
905,905,905,75.5784,6.31258
305,305,305,26.5142,2.30521
100,100,100,9.03641,0.81667
18,18,18,1.68582,0.157901
8,8,8,0.774553,0.0749961
2,2,2,0.20397,0.0208021
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
