#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
702,702,702,0.599718,0.00135223
451,451,451,2.34387,0.0125836
503,503,503,4.30078,0.0372563
450,450,450,5.36066,0.0643165
454,454,454,6.96957,0.107439
493,493,493,9.2778,0.175105
465,465,465,10.3478,0.230742
453,453,453,11.5983,0.297371
442,442,442,12.8675,0.375023
469,469,469,15.2393,0.495627
441,441,441,15.8112,0.567327
465,465,465,18.2829,0.719323
446,446,446,19.0569,0.814708
463,463,463,21.3667,0.986471
461,461,461,22.8524,1.13329
477,477,477,25.2782,1.34005
460,460,460,25.908,1.45961
471,471,471,28.1792,1.68638
441,441,441,27.842,1.75819
430,430,430,28.6595,1.91058
450,450,450,31.521,2.2084
421,421,421,30.925,2.27204
487,487,487,37.4372,2.87835
443,443,443,35.594,2.86034
473,473,473,39.6175,3.31874
464,464,464,40.4497,3.52668
463,463,463,41.9511,3.80154
441,441,441,41.4553,3.89733
506,506,506,49.2936,4.80259
475,475,475,47.9212,4.83511
475,475,475,49.4992,5.15868
501,501,501,53.8973,5.79874
438,438,438,48.6643,5.40731
449,449,449,51.3932,5.88295
463,463,463,54.5944,6.43792
455,455,455,55.2115,6.70005
483,483,483,60.2409,7.51385
443,443,443,56.7671,7.27472
390,390,390,51.2973,6.74759
436,436,436,58.8696,7.94909
475,475,475,65.7842,9.11114
487,487,487,69.0713,9.79688
466,466,466,67.6742,9.82829
468,468,468,69.587,10.3474
497,497,497,75.5899,11.4971
425,425,425,66.1031,10.2818
482,482,482,76.6561,12.1917
458,458,458,74.3591,12.0731
444,444,444,73.6079,12.2034
437,437,437,73.9337,12.5089
485,485,485,83.7514,14.4629
472,472,472,83.0477,14.6126
495,495,495,88.8374,15.9441
469,469,469,85.7654,15.6843
450,450,450,83.818,15.6125
439,439,439,83.2819,15.7997
436,436,436,84.22,16.2688
463,463,463,91.0254,17.896
442,442,442,88.345,17.6584
478,478,478,97.2099,19.7698
431,431,431,89.1439,18.4381
432,432,432,90.8143,19.0912
472,472,472,100.84,21.5443
446,446,446,96.8086,21.0137
462,462,462,101.867,22.4612
429,429,429,96.0443,21.5028
440,440,440,99.9698,22.714
465,465,465,107.291,24.7559
454,454,454,106.286,24.883
434,434,434,103.083,24.4847
465,465,465,112.061,27.006
466,466,466,113.869,27.8247
473,473,473,117.251,29.0657
