#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1972,1972,1972,1.86166,0.00428301
1264,1264,1264,6.50343,0.0347161
1301,1301,1301,11.1635,0.0970735
1296,1296,1296,15.515,0.186944
1363,1363,1363,20.8814,0.321287
1278,1278,1278,24.0216,0.452727
1328,1328,1328,29.5384,0.65826
1340,1340,1340,34.377,0.883188
1305,1305,1305,37.9252,1.10342
1331,1331,1331,43.2145,1.40438
1278,1278,1278,45.8518,1.64635
1362,1362,1362,53.4583,2.09953
1389,1389,1389,59.2932,2.53238
1332,1332,1332,61.4517,2.83639
1356,1356,1356,67.2554,3.33703
1365,1365,1365,72.3549,3.83666
1315,1315,1315,74.1907,4.18702
1394,1394,1394,83.339,4.9837
1345,1345,1345,85.0631,5.38105
1313,1313,1313,87.5289,5.8362
1410,1410,1410,98.7894,6.92294
1393,1393,1393,102.347,7.5211
1351,1351,1351,103.856,7.98505
1432,1432,1432,115.029,9.24138
1408,1408,1408,117.963,9.88434
1369,1369,1369,119.265,10.3915
1417,1417,1417,128.364,11.6297
1382,1382,1382,129.946,12.2198
1340,1340,1340,130.498,12.71
1382,1382,1382,139.37,14.0562
1427,1427,1427,148.689,15.4943
1444,1444,1444,155.433,16.7324
1432,1432,1432,159.059,17.6689
1390,1390,1390,159.186,18.2318
1427,1427,1427,168.249,19.8386
1404,1404,1404,170.385,20.6788
1415,1415,1415,176.583,22.0378
1434,1434,1434,183.822,23.5653
1402,1402,1402,184.435,24.264
1466,1466,1466,197.935,26.7262
1466,1466,1466,202.952,28.098
1396,1396,1396,198.008,28.0868
1411,1411,1411,204.922,29.7627
1445,1445,1445,214.828,31.9398
1480,1480,1480,225.129,34.2468
1404,1404,1404,218.379,33.9683
1453,1453,1453,230.888,36.6906
1460,1460,1460,237.06,38.493
1473,1473,1473,244.184,40.4805
1411,1411,1411,238.7,40.3824
1481,1481,1481,255.591,44.1113
1400,1400,1400,246.441,43.3822
1517,1517,1517,272.231,48.8543
1447,1447,1447,264.512,48.3543
1524,1524,1524,283.895,52.8861
1438,1438,1438,272.78,51.746
1391,1391,1391,268.549,51.8481
1423,1423,1423,279.629,54.9505
1547,1547,1547,309.348,61.8607
1491,1491,1491,303.223,61.6676
1528,1528,1528,315.966,65.3384
1550,1550,1550,325.902,68.5253
1500,1500,1500,320.433,68.4527
1489,1489,1489,323.205,70.1567
1506,1506,1506,331.984,73.1842
1533,1533,1533,343.148,76.8118
1525,1525,1525,346.561,78.7587
1520,1520,1520,350.712,80.9219
1580,1580,1580,369.931,86.6146
1470,1470,1470,349.19,82.9498
1579,1579,1579,380.489,91.6871
1548,1548,1548,378.287,92.4441
1508,1508,1508,373.71,92.6136
1574,1574,1574,395.424,99.3407
1454,1454,1454,370.213,94.2637
1580,1580,1580,407.701,105.204
1537,1537,1537,401.902,105.093
1560,1560,1560,413.243,109.469
1468,1468,1468,393.897,105.693
1541,1541,1541,418.757,113.796
1502,1502,1502,413.301,113.728
1563,1563,1563,435.396,121.288
