#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
4791,4791,4791,4.42948,0.0103171
3028,3028,3028,15.7063,0.0843498
3130,3130,3130,26.873,0.233748
3264,3264,3264,39.1132,0.47185
3277,3277,3277,50.4221,0.778956
3326,3326,3326,62.5168,1.17826
3476,3476,3476,77.1946,1.7178
3608,3608,3608,92.5686,2.3785
3650,3650,3650,106.145,3.09041
3669,3669,3669,119.174,3.87444
3736,3736,3736,134.133,4.81937
3783,3783,3783,148.789,5.85565
3745,3745,3745,159.997,6.83914
3952,3952,3952,182.386,8.42104
3816,3816,3816,189.042,9.36873
3945,3945,3945,209.048,11.0814
3849,3849,3849,216.972,12.2348
4037,4037,4037,241.545,14.4563
3907,3907,3907,247.066,15.6275
3945,3945,3945,262.914,17.5257
3937,3937,3937,275.922,19.3417
3922,3922,3922,288.233,21.1864
3915,3915,3915,301.035,23.1512
3964,3964,3964,318.311,25.5643
3938,3938,3938,329.768,27.6185
3915,3915,3915,341.085,29.72
4092,4092,4092,370.636,33.5745
3996,3996,3996,375.483,35.286
3831,3831,3831,373.178,36.3551
4079,4079,4079,411.198,41.4561
4042,4042,4042,421.366,43.9301
4009,4009,4009,431.534,46.4548
4010,4010,4010,445.454,49.4874
3917,3917,3917,448.498,51.357
3955,3955,3955,466.433,55.0126
3883,3883,3883,471.065,57.1508
3908,3908,3908,487.509,60.8188
3878,3878,3878,497.046,63.7106
3859,3859,3859,507.756,66.8128
3871,3871,3871,522.597,70.5561
3799,3799,3799,525.852,72.7913
3971,3971,3971,563.309,79.9123
3723,3723,3723,540.81,78.5628
3793,3793,3793,564.053,83.8835
3786,3786,3786,575.776,87.568
3784,3784,3784,588.426,91.5061
3698,3698,3698,587.761,93.4225
3874,3874,3874,628.814,102.071
3825,3825,3825,633.99,105.087
3785,3785,3785,640.435,108.368
3582,3582,3582,618.336,106.743
3805,3805,3805,669.814,117.915
3664,3664,3664,657.402,117.956
3721,3721,3721,680.445,124.434
3585,3585,3585,667.892,124.433
3693,3693,3693,700.615,132.92
3677,3677,3677,710.078,137.129
3679,3679,3679,723.036,142.102
3590,3590,3590,717.796,143.522
3587,3587,3587,729.44,148.34
3740,3740,3740,773.479,159.969
3730,3730,3730,784.039,164.807
3747,3747,3747,800.431,170.991
3729,3729,3729,809.376,175.678
3634,3634,3634,801.15,176.625
3676,3676,3676,822.945,184.236
3695,3695,3695,839.791,190.869
3653,3653,3653,842.97,194.528
3646,3646,3646,853.693,199.892
3609,3609,3609,857.306,203.654
3701,3701,3701,891.812,214.899
3570,3570,3570,872.476,213.229
3778,3778,3778,936.133,231.964
3766,3766,3766,946.096,237.683
3689,3689,3689,939.39,239.216
3645,3645,3645,940.579,242.716
3725,3725,3725,973.905,254.632
3689,3689,3689,977.186,258.852
3707,3707,3707,994.565,266.839
3850,3850,3850,1046.13,284.259
3663,3663,3663,1007.86,277.31
3774,3774,3774,1051.28,292.847
3768,3768,3768,1062.48,299.596
3912,3912,3912,1116.44,318.621
3804,3804,3804,1098.62,317.293
3713,3713,3713,1085.06,317.092
3655,3655,3655,1080.59,319.477
3746,3746,3746,1120.35,335.078
3678,3678,3678,1112.46,336.483
3512,3512,3512,1074.3,328.628
3515,3515,3515,1087.2,336.275
3483,3483,3483,1089.19,340.611
3235,3235,3235,1022.72,323.327
3124,3124,3124,998.282,319.007
3086,3086,3086,996.664,321.888
2880,2880,2880,940.025,306.824
2630,2630,2630,867.451,286.113
2447,2447,2447,815.403,271.715
2324,2324,2324,782.298,263.337
2092,2092,2092,711.405,241.922
1884,1884,1884,647.032,222.215
1646,1646,1646,571.009,198.088
1476,1476,1476,517.086,181.152
1264,1264,1264,447.093,158.144
1098,1098,1098,392.086,140.011
971,971,971,350.123,126.248
779,779,779,283.573,103.227
682,682,682,250.576,92.0659
577,577,577,213.966,79.3442
539,539,539,201.747,75.5142
436,436,436,164.66,62.186
345,345,345,131.433,50.0714
283,283,283,108.799,41.8275
245,245,245,95.0387,36.867
230,230,230,89.9745,35.1977
197,197,197,77.7769,30.707
155,155,155,61.7272,24.5824
118,118,118,47.3943,19.0358
124,124,124,50.2376,20.3534
100,100,100,40.8593,16.6949
86,86,86,35.4239,14.5914
90,90,90,37.3899,15.5334
105,105,105,43.9508,18.397
119,119,119,50.2415,21.212
141,141,141,59.9918,25.5251
217,217,217,93.0479,39.8984
283,283,283,122.393,52.9337
372,372,372,162.164,70.6914
543,543,543,238.573,104.82
785,785,785,347.554,153.878
991,991,991,442.11,197.237
1276,1276,1276,573.6,257.851
1691,1691,1691,765.973,346.965
2186,2186,2186,997.56,455.229
2818,2818,2818,1295.68,595.743
3640,3640,3640,1686.06,780.996
4306,4306,4306,2009.33,937.629
5413,5413,5413,2544.21,1195.83
6359,6359,6359,3010.54,1425.28
7449,7449,7449,3552.12,1693.86
8686,8686,8686,4171.53,2003.42
9841,9841,9841,4759.82,2302.2
11354,11354,11354,5530.46,2693.86
12300,12300,12300,6033.2,2959.32
13317,13317,13317,6577.59,3248.84
14401,14401,14401,7162.23,3562.1
15112,15112,15112,7567.21,3789.23
15921,15921,15921,8026.76,4046.8
16398,16398,16398,8323.38,4224.84
16607,16607,16607,8486.11,4336.38
16225,16225,16225,8346.09,4293.21
16189,16189,16189,8382.99,4340.9
15348,15348,15348,7999.66,4169.58
14557,14557,14557,7637.22,4006.83
13497,13497,13497,7127.01,3763.39
12209,12209,12209,6488.53,3448.37
11325,11325,11325,6057.55,3240.09
9785,9785,9785,5267.27,2835.39
8574,8574,8574,4644.64,2516.07
7410,7410,7410,4039.31,2201.9
6267,6267,6267,3437.49,1885.49
5267,5267,5267,2907.08,1604.55
4165,4165,4165,2313.16,1284.69
3479,3479,3479,1943.94,1086.21
2837,2837,2837,1594.84,896.556
2184,2184,2184,1235.38,698.797
1650,1650,1650,938.835,534.191
1283,1283,1283,734.346,420.316
928,928,928,534.396,307.737
703,703,703,407.227,235.895
516,516,516,300.624,175.146
359,359,359,210.392,123.301
278,278,278,163.854,96.5761
179,179,179,106.141,62.938
89,89,89,53.0885,31.6674
94,94,94,56.3842,33.8212
51,51,51,30.7681,18.5623
42,42,42,25.4612,15.4351
18,18,18,10.9776,6.69495
20,20,20,12.2676,7.52471
6,6,6,3.7017,2.28377
5,5,5,3.10171,1.92412
4,4,4,2.49211,1.55265
3,3,3,1.88186,1.18047
1,1,1,0.632122,0.399578
1,1,1,0.633564,0.401403
0,0,0,0,0
1,1,1,0.640169,0.409816
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
