#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
830,830,830,0.762907,0.00177376
497,497,497,2.55757,0.0136541
492,492,492,4.18255,0.0360083
536,536,536,6.39358,0.0767789
512,512,512,7.90243,0.122445
506,506,506,9.53188,0.180055
575,575,575,12.7518,0.283347
529,529,529,13.5552,0.347897
543,543,543,15.801,0.460316
536,536,536,17.4172,0.566502
492,492,492,17.661,0.634451
529,529,529,20.8051,0.818753
485,485,485,20.7398,0.887347
547,547,547,25.2698,1.16794
518,518,518,25.6958,1.27516
526,526,526,27.8989,1.48029
512,512,512,28.8716,1.6286
516,516,516,30.8578,1.84582
494,494,494,31.2521,1.97761
501,501,501,33.3692,2.22305
514,514,514,36.0345,2.52673
538,538,538,39.5253,2.90433
520,520,520,40.0014,3.07764
479,479,479,38.4747,3.09085
474,474,474,39.6724,3.32093
550,550,550,47.9463,4.18023
524,524,524,47.4538,4.29793
489,489,489,45.9743,4.32286
531,531,531,51.7278,5.03961
524,524,524,52.8427,5.32941
461,461,461,48.031,5.00476
466,466,466,50.1685,5.4015
497,497,497,55.2035,6.13211
488,488,488,55.8972,6.40314
476,476,476,56.1326,6.61994
444,444,444,53.8764,6.53797
487,487,487,60.7538,7.57958
503,503,503,64.4672,8.26297
491,491,491,64.6361,8.50929
456,456,456,61.5284,8.3025
464,464,464,64.2484,8.89669
470,470,470,66.7178,9.47125
484,484,484,70.2736,10.2037
474,474,474,70.483,10.4812
489,489,489,74.3505,11.3052
455,455,455,70.7682,11.0074
499,499,499,79.3031,12.6037
483,483,483,78.4314,12.7365
472,472,472,78.2195,12.963
459,459,459,77.6939,13.1515
514,514,514,88.7438,15.3224
480,480,480,84.4632,14.863
495,495,495,88.8529,15.9496
465,465,465,85.0492,15.5561
485,485,485,90.3345,16.8259
503,503,503,95.4016,18.0949
485,485,485,93.6868,18.0979
462,462,462,90.8108,17.8502
439,439,439,87.79,17.5564
458,458,458,93.1411,18.9421
454,454,454,93.8914,19.418
443,443,443,93.1272,19.5776
504,504,504,107.67,23.002
495,495,495,107.429,23.3156
468,468,468,103.184,22.7501
467,467,467,104.591,23.425
457,457,457,103.899,23.6218
407,407,407,93.869,21.65
462,462,462,108.161,25.3226
464,464,464,110.223,26.184
454,454,454,109.427,26.3755
478,478,478,116.813,28.5469
460,460,460,113.986,28.2455
496,496,496,124.602,31.3022
456,456,456,116.096,29.5581
443,443,443,114.319,29.5013
474,474,474,123.939,32.4072
480,480,480,127.177,33.6963
453,453,453,121.581,32.6318
476,476,476,129.383,35.1686
463,463,463,127.396,35.0539
418,418,418,116.45,32.4421
469,469,469,132.253,37.2942
477,477,477,136.145,38.859
473,473,473,136.589,39.4437
483,483,483,141.12,41.2319
473,473,473,139.824,41.3338
487,487,487,145.645,43.5581
455,455,455,137.663,41.6512
408,408,408,124.812,38.1819
433,433,433,133.923,41.4214
454,454,454,142.026,44.4305
486,486,486,153.601,48.5461
419,419,419,133.892,42.7857
451,451,451,145.664,47.0473
439,439,439,143.285,46.7671
480,480,480,158.294,52.2025
465,465,465,154.987,51.6584
442,442,442,148.783,50.0828
471,471,471,160.155,54.4582
441,441,441,151.516,52.0573
449,449,449,155.744,54.0229
462,462,462,161.869,56.714
455,455,455,160.94,56.9271
455,455,455,162.517,58.0483
479,479,479,172.714,62.2764
447,447,447,162.738,59.2482
429,429,429,157.629,57.9183
445,445,445,165.029,61.2015
467,467,467,174.836,65.4558
481,481,481,181.699,68.6377
441,441,441,168.075,64.0575
442,442,442,169.966,65.3588
446,446,446,173.022,67.1232
426,426,426,166.71,65.2405
452,452,452,178.405,70.4174
444,444,444,176.801,70.4025
446,446,446,179.103,71.9241
461,461,461,186.667,75.5856
453,453,453,185.05,75.5928
439,439,439,180.794,74.4572
414,414,414,171.927,71.399
451,451,451,188.842,79.0718
427,427,427,180.217,76.0616
457,457,457,194.442,82.7306
426,426,426,182.72,78.3729
451,451,451,194.931,84.2533
454,454,454,197.858,86.2295
457,457,457,200.699,88.1409
425,425,425,188.118,83.2673
469,469,469,209.224,93.3369
398,398,398,178.866,80.3854
487,487,487,220.547,99.8791
426,426,426,194.409,88.7209
447,447,447,205.469,94.4472
478,478,478,221.375,102.525
440,440,440,205.275,95.7678
501,501,501,235.447,110.65
439,439,439,207.801,98.363
453,453,453,215.971,102.966
430,430,430,206.519,99.1867
454,454,454,219.547,106.17
468,468,468,227.934,111.013
498,498,498,244.26,119.806
434,434,434,214.37,105.886
434,434,434,215.859,107.362
446,446,446,223.349,111.85
435,435,435,219.319,110.577
438,438,438,222.295,112.82
459,459,459,234.524,119.83
417,417,417,214.481,110.317
448,448,448,231.99,120.133
457,457,457,238.169,124.124
444,444,444,232.981,122.253
420,420,420,221.805,117.138
429,429,429,228.014,121.191
423,423,423,226.238,121.002
451,451,451,242.787,130.7
468,468,468,253.536,137.352
474,474,474,258.418,140.886
457,457,457,250.72,137.55
466,466,466,257.234,141.995
437,437,437,242.697,134.787
426,426,426,238.06,133.035
439,439,439,246.838,138.791
440,440,440,248.887,140.784
445,445,445,253.21,144.08
476,476,476,272.498,155.999
453,453,453,260.91,150.274
460,460,460,266.539,154.442
457,457,457,266.335,155.218
458,458,458,268.475,157.378
471,471,471,277.701,163.732
478,478,478,283.443,168.075
469,469,469,279.736,166.849
450,450,450,269.928,161.914
443,443,443,267.292,161.276
498,498,498,302.122,183.289
466,466,466,284.315,173.466
488,488,488,299.403,183.693
423,423,423,260.975,161.012
494,494,494,306.431,190.082
481,481,481,300.056,187.181
493,493,493,309.211,193.939
479,479,479,302.053,190.473
457,457,457,289.749,183.708
467,467,467,297.665,189.731
481,481,481,308.189,197.465
451,451,451,290.583,187.225
474,474,474,306.995,198.831
466,466,466,303.44,197.588
488,488,488,319.458,209.126
512,512,512,336.864,221.635
489,489,489,323.388,213.865
476,476,476,316.436,210.362
454,454,454,303.374,202.722
480,480,480,322.346,216.473
485,485,485,327.384,220.991
514,514,514,348.693,236.55
499,499,499,340.27,232.032
482,482,482,330.298,226.342
485,485,485,334.064,230.101
464,464,464,321.13,222.252
538,538,538,374.174,260.235
475,475,475,332.01,232.065
492,492,492,345.559,242.706
490,490,490,345.871,244.137
501,501,501,355.273,251.935
504,504,504,359.181,255.974
526,526,526,376.588,269.617
508,508,508,365.492,262.962
488,488,488,352.778,255.025
531,531,531,385.659,280.1
557,557,557,406.454,296.599
522,522,522,382.74,280.633
511,511,511,376.409,277.268
536,536,536,396.641,293.516
515,515,515,382.877,284.65
484,484,484,361.439,269.915
565,565,565,423.874,318
576,576,576,434.146,327.227
518,518,518,392.177,296.917
556,556,556,422.859,321.601
500,500,500,381.983,291.823
521,521,521,399.82,306.825
558,558,558,430.067,331.466
520,520,520,402.545,311.62
566,566,566,440.109,342.219
556,556,556,434.254,339.166
582,582,582,456.534,358.116
600,600,600,472.74,372.473
576,576,576,455.804,360.69
537,537,537,426.752,339.139
583,583,583,465.304,371.368
588,588,588,471.255,377.69
593,593,593,477.348,384.253
583,583,583,471.247,380.917
563,563,563,456.985,370.934
556,556,556,453.217,369.435
614,614,614,502.674,411.534
606,606,606,498.162,409.515
635,635,635,524.179,432.699
606,606,606,502.301,416.347
621,621,621,516.86,430.184
615,615,615,513.945,429.496
