#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 8
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2363,2363,2363,7.1179,0.0378384
1971,1971,1971,23.2117,0.283327
2015,2015,2015,39.2251,0.773705
1897,1897,1897,51.8389,1.42632
1935,1935,1935,67.7791,2.38376
1982,1982,1982,85.2741,3.67913
1858,1858,1858,94.4286,4.8086
1909,1909,1909,111.878,6.56649
1935,1935,1935,128.561,8.5515
1835,1835,1835,136.021,10.092
1868,1868,1868,153.202,12.5742
1793,1793,1793,161.14,14.4907
1792,1792,1792,174.826,17.065
1876,1876,1876,197.765,20.8577
1747,1747,1747,198.024,22.4552
1771,1771,1771,214.407,25.9665
1757,1757,1757,226.379,29.1765
1745,1745,1745,238.469,32.5978
1745,1745,1745,252.199,36.4584
1672,1672,1672,254.853,38.854
1769,1769,1769,283.248,45.3619
1712,1712,1712,287.616,48.3283
1801,1801,1801,316.537,55.6421
1704,1704,1704,312.934,57.4781
1692,1692,1692,323.934,62.0257
1752,1752,1752,348.857,69.4732
1707,1707,1707,353.328,73.1432
1754,1754,1754,376.975,81.0295
1722,1722,1722,383.466,85.4014
1677,1677,1677,386.556,89.1113
1676,1676,1676,399.381,95.1788
1694,1694,1694,416.806,102.564
1633,1633,1633,414.706,105.324
1663,1663,1663,435.171,113.883
1654,1654,1654,445.657,120.087
1656,1656,1656,459.266,127.379
1644,1644,1644,468.755,133.665
1653,1653,1653,484.242,141.866
1618,1618,1618,486.505,146.292
1710,1710,1710,527.642,162.819
1664,1664,1664,526.601,166.66
1631,1631,1631,528.851,171.488
1618,1618,1618,537.293,178.428
1573,1573,1573,534.471,181.61
1671,1671,1671,580.751,201.847
1639,1639,1639,582.61,207.107
1650,1650,1650,599.337,217.708
1669,1669,1669,619.285,229.795
1674,1674,1674,634.301,240.354
1639,1639,1639,633.645,244.978
1732,1732,1732,683.371,269.637
