#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 8
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2682,2682,2682,8.17298,0.0436203
2280,2280,2280,26.8779,0.328595
2212,2212,2212,43.0835,0.850313
2185,2185,2185,59.8819,1.65249
2145,2145,2145,75.4645,2.66601
2213,2213,2213,94.948,4.0851
2143,2143,2143,108.843,5.53904
2211,2211,2211,129.617,7.61029
2138,2138,2138,141.909,9.43015
2072,2072,2072,153.653,11.405
2065,2065,2065,169.45,13.9154
2092,2092,2092,187.97,16.9004
2037,2037,2037,198.862,19.424
2010,2010,2010,211.934,22.3566
2002,2002,2002,226.69,25.6786
1993,1993,1993,241.331,29.2328
1945,1945,1945,250.718,32.3285
1958,1958,1958,267.717,36.6149
1963,1963,1963,283.722,41.0177
2012,2012,2012,306.484,46.6965
1974,1974,1974,316.087,50.6238
1978,1978,1978,332.308,55.8383
1986,1986,1986,349.124,61.3836
1936,1936,1936,355.43,65.263
1902,1902,1902,363.893,69.6303
2018,2018,2018,401.764,79.9975
1877,1877,1877,388.49,80.4169
1948,1948,1948,418.599,89.9613
1921,1921,1921,427.736,95.2509
1837,1837,1837,423.35,97.5732
1856,1856,1856,442.317,105.421
1877,1877,1877,461.98,113.715
1786,1786,1786,453.268,115.044
1879,1879,1879,491.503,128.575
1892,1892,1892,509.917,137.438
1840,1840,1840,510.319,141.544
1898,1898,1898,541.214,154.336
1850,1850,1850,541.905,158.745
1911,1911,1911,574.829,172.918
1857,1857,1857,573.123,176.892
1789,1789,1789,566.096,179.14
1893,1893,1893,613.814,199.042
1923,1923,1923,638.47,211.993
1784,1784,1784,606.384,206.12
1835,1835,1835,637.911,221.77
1875,1875,1875,666.296,236.783
1768,1768,1768,642.358,233.393
1888,1888,1888,700.475,259.896
1875,1875,1875,710.427,269.186
1891,1891,1891,731.114,282.679
1923,1923,1923,758.653,299.31
1883,1883,1883,757.605,304.824
1869,1869,1869,766.406,314.284
1937,1937,1937,809.785,338.55
1829,1829,1829,778.627,331.48
1882,1882,1882,816.094,353.894
1895,1895,1895,836.327,369.109
1971,1971,1971,885.331,397.682
2064,2064,2064,943.343,431.162
1947,1947,1947,904.981,420.652
1952,1952,1952,922.657,436.125
2002,2002,2002,961.774,462.053
2081,2081,2081,1016.03,496.076
2151,2151,2151,1066.99,529.284
2193,2193,2193,1105.3,557.096
2213,2213,2213,1132.44,579.501
2142,2142,2142,1112.99,578.326
2232,2232,2232,1176.98,620.653
2327,2327,2327,1245.32,666.454
2406,2406,2406,1306.27,709.218
2430,2430,2430,1338.37,737.144
2561,2561,2561,1430.43,798.972
2585,2585,2585,1464.35,829.533
2661,2661,2661,1528.08,877.511
2697,2697,2697,1569.76,913.678
2805,2805,2805,1654.53,975.937
2637,2637,2637,1575.99,941.893
2631,2631,2631,1592.92,964.434
2510,2510,2510,1539.36,944.083
2426,2426,2426,1506.7,935.771
2161,2161,2161,1358.71,854.287
1937,1937,1937,1233.27,785.224
1627,1627,1627,1048.45,675.638
1467,1467,1467,956.875,624.145
1107,1107,1107,730.628,482.225
896,896,896,598.275,399.483
650,650,650,439.168,296.725
485,485,485,331.481,226.559
393,393,393,271.674,187.805
324,324,324,226.494,158.333
234,234,234,165.407,116.922
160,160,160,114.346,81.7196
134,134,134,96.8327,69.9751
113,113,113,82.5232,60.2668
137,137,137,101.169,74.71
149,149,149,111.188,82.9725
212,212,212,159.882,120.578
285,285,285,217.159,165.468
477,477,477,367.094,282.513
735,735,735,571.416,444.244
1067,1067,1067,838.077,658.274
1453,1453,1453,1152.22,913.705
1928,1928,1928,1544.37,1237.08
2380,2380,2380,1924.68,1556.48
2731,2731,2731,2229.85,1820.67
3005,3005,3005,2477,2041.8
3241,3241,3241,2696.71,2243.84
3084,3084,3084,2590.03,2175.19
2904,2904,2904,2461.31,2086.12
2529,2529,2529,2163.13,1850.2
2233,2233,2233,1927.61,1663.99
1745,1745,1745,1519.74,1323.56
1404,1404,1404,1233.69,1084.05
1002,1002,1002,888.259,787.434
678,678,678,606.39,542.347
449,449,449,405.017,365.344
302,302,302,274.713,249.892
150,150,150,137.642,126.304
90,90,90,83.2472,77.0015
38,38,38,35.4481,33.0677
25,25,25,23.5174,22.1229
21,21,21,19.8993,18.8563
4,4,4,3.83208,3.67122
2,2,2,1.93104,1.86448
0,0,0,0,0
1,1,1,0.978258,0.956989
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
