#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
135,135,135,0.0832454,0.00016494
46,46,46,0.202526,0.000925595
42,42,42,0.307485,0.00228318
19,19,19,0.196253,0.00204535
15,15,15,0.198291,0.00263264
12,12,12,0.187875,0.0029476
6,6,6,0.114995,0.00220901
2,2,2,0.0437257,0.00095599
1,1,1,0.0248768,0.000618856
5,5,5,0.141006,0.00398163
2,2,2,0.0593046,0.00175852
1,1,1,0.0334694,0.0011202
4,4,4,0.148019,0.00547902
2,2,2,0.0783594,0.00307044
1,1,1,0.0411747,0.00169535
7,7,7,0.318511,0.014499
8,8,8,0.386102,0.0186402
13,13,13,0.662712,0.0337912
33,33,33,1.79803,0.0979917
73,73,73,4.18161,0.23958
115,115,115,6.92519,0.417114
252,252,252,15.9228,1.00627
378,378,378,24.9382,1.64553
618,618,618,42.6361,2.94192
944,944,944,67.8709,4.88038
1537,1537,1537,114.982,8.60274
2161,2161,2161,167.894,13.0457
2993,2993,2993,241.307,19.4571
3967,3967,3967,331.46,27.6978
5025,5025,5025,434.548,37.5822
5774,5774,5774,516.089,46.1329
6831,6831,6831,630.672,58.2317
7444,7444,7444,708.911,67.5168
7763,7763,7763,762.004,74.8027
7887,7887,7887,797.122,80.569
7659,7659,7659,796.455,82.8283
6969,6969,6969,745.103,79.669
6334,6334,6334,695.606,76.3967
5151,5151,5151,580.835,65.4996
4259,4259,4259,492.686,56.9974
3109,3109,3109,368.661,43.7176
2370,2370,2370,287.971,34.9922
1614,1614,1614,200.823,24.9887
1114,1114,1114,141.797,18.0497
641,641,641,83.5175,10.8822
442,442,442,58.8673,7.84047
268,268,268,36.4797,4.96574
150,150,150,20.87,2.90382
79,79,79,11.2215,1.59402
38,38,38,5.5034,0.797061
22,22,22,3.24836,0.479643
7,7,7,1.05683,0.159561
11,11,11,1.68999,0.259647
3,3,3,0.468133,0.0730497
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
