#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 8
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
476,476,476,1.44781,0.00760777
379,379,379,4.49953,0.0554059
369,369,369,7.30523,0.146385
406,406,406,11.0568,0.303082
385,385,385,13.5855,0.481303
383,383,383,16.5324,0.715764
373,373,373,18.8448,0.953795
364,364,364,21.2738,1.24503
385,385,385,25.6197,1.70664
340,340,340,25.2145,1.87156
360,360,360,29.5817,2.43256
366,366,366,32.8269,2.94601
350,350,350,34.158,3.33541
369,369,369,38.924,4.10777
368,368,368,41.7058,4.72839
367,367,367,44.4835,5.39349
320,320,320,41.2308,5.31413
379,379,379,51.7233,7.06065
357,357,357,51.6545,7.47563
310,310,310,47.227,7.19634
367,367,367,58.7495,9.40661
331,331,331,55.6021,9.34185
357,357,357,62.8452,11.0648
347,347,347,63.716,11.7012
306,306,306,58.5281,11.1962
343,343,343,68.2526,13.583
304,304,304,62.9074,13.0192
340,340,340,73.0626,15.7022
341,341,341,76.0089,16.9441
311,311,311,71.6566,16.5117
323,323,323,76.9319,18.3252
305,305,305,75.0149,18.4515
342,342,342,86.8653,22.0648
303,303,303,79.2933,20.7521
306,306,306,82.5478,22.2697
287,287,287,79.5854,22.0706
321,321,321,91.5597,26.1175
295,295,295,86.4484,25.3348
287,287,287,86.324,25.966
317,317,317,97.8193,30.1864
290,290,290,91.7751,29.0452
285,285,285,92.4139,29.9675
296,296,296,98.2987,32.6456
305,305,305,103.679,35.2454
304,304,304,105.671,36.7331
300,300,300,106.587,37.8709
273,273,273,99.2043,36.0508
289,289,289,107.186,39.7551
299,299,299,113.294,42.9295
337,337,337,130.311,50.3899
286,286,286,112.817,44.504
293,293,293,117.921,47.4603
305,305,305,125.019,51.2465
313,313,313,130.898,54.7438
281,281,281,119.558,50.8705
296,296,296,128.29,55.604
308,308,308,135.929,59.9906
305,305,305,137.015,61.5527
291,291,291,133.015,60.8024
302,302,302,140.413,65.2857
296,296,296,139.871,66.0961
300,300,300,144.125,69.2419
278,278,278,135.717,66.257
306,306,306,151.782,75.288
310,310,310,156.226,78.7327
273,273,273,139.693,71.4822
300,300,300,155.824,80.9385
269,269,269,141.831,74.7818
288,288,288,154.155,82.514
309,309,309,167.79,91.1136
271,271,271,149.254,82.203
302,302,302,168.703,94.2425
306,306,306,173.325,98.1766
300,300,300,172.253,98.9047
294,294,294,171.069,99.5406
258,258,258,152.186,89.7707
289,289,289,172.674,103.172
294,294,294,178.051,107.832
277,277,277,169.869,104.173
283,283,283,175.738,109.132
273,273,273,171.698,107.987
279,279,279,177.622,113.082
312,312,312,201.07,129.582
289,289,289,188.51,122.964
285,285,285,188.142,124.203
263,263,263,175.63,117.287
267,267,267,180.416,121.911
321,321,321,219.414,149.979
246,246,246,170.131,117.663
291,291,291,203.455,142.249
274,274,274,193.687,136.916
273,273,273,195.13,139.472
261,261,261,188.618,136.31
275,275,275,200.797,146.617
285,285,285,210.411,155.345
297,297,297,221.61,165.358
266,266,266,200.553,151.21
306,306,306,233.071,177.525
327,327,327,251.595,193.58
282,282,282,219.232,170.437
260,260,260,204.125,160.259
271,271,271,214.892,170.401
284,284,284,227.445,182.154
279,279,279,225.495,182.253
287,287,287,234.278,191.243
