#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 8
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8883,8883,8883,26.6292,0.141641
7199,7199,7199,84.3793,1.02591
7220,7220,7220,141.056,2.79275
7067,7067,7067,192.969,5.30503
6703,6703,6703,235.611,8.31536
6616,6616,6616,284.46,12.2645
6489,6489,6489,329.361,16.7503
6367,6367,6367,373.441,21.9351
6212,6212,6212,412.077,27.367
5867,5867,5867,435.763,32.3957
5918,5918,5918,485.327,39.831
5729,5729,5729,514.496,46.2331
5554,5554,5554,542.44,53.0066
5491,5491,5491,579.262,61.136
5376,5376,5376,608.879,68.9883
5402,5402,5402,654.159,79.2426
5134,5134,5134,661.743,85.3211
5124,5124,5124,700.328,95.7433
5065,5065,5065,731.959,105.804
4980,4980,4980,758.68,115.607
5009,5009,5009,802.37,128.553
5054,5054,5054,848.725,142.554
5099,5099,5099,896.264,157.564
5220,5220,5220,958.308,175.956
5332,5332,5332,1020.74,195.432
5468,5468,5468,1089.66,217.175
5498,5498,5498,1138.03,235.588
5549,5549,5549,1192.24,256.188
5139,5139,5139,1144.03,254.708
4886,4886,4886,1125.83,259.44
4248,4248,4248,1011.84,241.032
3406,3406,3406,837.827,206.111
2394,2394,2394,607.44,154.141
1651,1651,1651,431.618,112.846
1140,1140,1140,306.779,82.5615
704,704,704,194.954,53.9908
428,428,428,121.883,34.7111
264,264,264,77.2909,22.6296
195,195,195,58.6431,17.637
135,135,135,41.631,12.8388
134,134,134,42.3989,13.4162
184,184,184,59.6625,19.3467
443,443,443,147.382,49.035
961,961,961,327.078,111.326
1922,1922,1922,668.959,232.843
3585,3585,3585,1275.65,453.931
6112,6112,6112,2222.36,808.094
9084,9084,9084,3373.35,1252.74
12648,12648,12648,4794.59,1817.59
15550,15550,15550,6015.33,2327.04
17635,17635,17635,6958.56,2745.86
18247,18247,18247,7340.69,2953.22
17132,17132,17132,7025.42,2881.05
13890,13890,13890,5803.28,2424.7
10384,10384,10384,4418.76,1880.39
7028,7028,7028,3045.32,1319.61
4265,4265,4265,1881.28,829.848
2511,2511,2511,1126.71,505.578
1189,1189,1189,542.875,247.873
571,571,571,265.09,123.072
241,241,241,113.689,53.6324
83,83,83,39.8666,19.1491
27,27,27,13.1327,6.38777
9,9,9,4.44754,2.19788
1,1,1,0.504279,0.254297
1,1,1,0.510093,0.260195
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
