#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
446,446,446,0.289479,0.000580942
263,263,263,1.162,0.00532288
270,270,270,1.98089,0.0147076
280,280,280,2.87091,0.0296322
280,280,280,3.6906,0.0488164
275,275,275,4.42658,0.0714578
250,250,250,4.78276,0.0916771
219,219,219,4.84557,0.10736
230,230,230,5.70397,0.141613
235,235,235,6.54992,0.182742
250,250,250,7.70539,0.23767
226,226,226,7.61015,0.256429
208,208,208,7.62316,0.279534
236,236,236,9.32804,0.368874
198,198,198,8.41419,0.357699
201,201,201,9.11846,0.413811
206,206,206,9.92308,0.47814
210,210,210,10.7647,0.551965
179,179,179,9.71418,0.527303
184,184,184,10.5251,0.602194
185,185,185,11.1031,0.666497
167,167,167,10.5313,0.664244
161,161,161,10.6018,0.698236
170,170,170,11.6811,0.802765
144,144,144,10.3514,0.744202
158,158,158,11.8034,0.881883
138,138,138,10.7046,0.830445
155,155,155,12.4627,1.00216
160,160,160,13.3484,1.11372
155,155,155,13.4005,1.15864
138,138,138,12.3249,1.10085
142,142,142,13.1115,1.21073
145,145,145,13.8135,1.31605
146,146,146,14.3165,1.40394
115,115,115,11.6168,1.17354
146,146,146,15.1848,1.57942
129,129,129,13.8091,1.47832
154,154,154,16.9373,1.86292
129,129,129,14.5567,1.64271
113,113,113,13.0706,1.51194
117,117,117,13.8881,1.64861
125,125,125,15.2139,1.85178
131,131,131,16.3184,2.03285
100,100,100,12.7473,1.62501
113,113,113,14.7262,1.91921
125,125,125,16.6507,2.21806
129,129,129,17.5597,2.39037
88,88,88,12.2485,1.7049
97,97,97,13.7741,1.956
87,87,87,12.6107,1.828
99,99,99,14.6415,2.16545
99,99,99,14.9427,2.25546
65,65,65,10.0019,1.5391
67,67,67,10.4929,1.64335
51,51,51,8.13304,1.29701
52,52,52,8.44811,1.37254
49,49,49,8.11409,1.34367
53,53,53,8.92711,1.50369
27,27,27,4.62648,0.792771
26,26,26,4.53219,0.790051
26,26,26,4.6158,0.819459
18,18,18,3.24757,0.585938
18,18,18,3.28953,0.60118
21,21,21,3.91104,0.728408
10,10,10,1.88934,0.356968
11,11,11,2.10697,0.403578
7,7,7,1.36311,0.265441
9,9,9,1.78007,0.352077
7,7,7,1.40537,0.282156
4,4,4,0.815926,0.166435
6,6,6,1.24006,0.256295
5,5,5,1.04855,0.219897
2,2,2,0.423545,0.0896958
2,2,2,0.431987,0.0933064
4,4,4,0.873669,0.19083
2,2,2,0.442775,0.0980248
0,0,0,0,0
6,6,6,1.36522,0.310639
7,7,7,1.61084,0.370691
8,8,8,1.8611,0.432969
10,10,10,2.35353,0.553914
12,12,12,2.86627,0.684637
32,32,32,7.73984,1.87205
35,35,35,8.56305,2.09505
44,44,44,10.8952,2.6979
47,47,47,11.7729,2.949
74,74,74,18.752,4.75189
108,108,108,27.6874,7.09816
124,124,124,32.1523,8.33692
180,180,180,47.2079,12.3811
205,205,205,54.3535,14.4114
263,263,263,70.5249,18.9118
337,337,337,91.3415,24.7577
405,405,405,110.952,30.3962
472,472,472,130.718,36.2019
542,542,542,151.656,42.4348
585,585,585,165.434,46.7838
690,690,690,197.105,56.3056
715,715,715,206.343,59.5492
764,764,764,222.694,64.9124
767,767,767,225.828,66.491
