#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2173,2173,2173,1.95966,0.00456095
1403,1403,1403,7.19584,0.0382697
1424,1424,1424,12.2154,0.106136
1485,1485,1485,17.7439,0.21345
1401,1401,1401,21.5099,0.331664
1396,1396,1396,26.2698,0.495699
1391,1391,1391,30.8393,0.685071
1412,1412,1412,36.2232,0.93062
1436,1436,1436,41.7068,1.21268
1370,1370,1370,44.4953,1.44651
1411,1411,1411,50.6725,1.82109
1486,1486,1486,58.3734,2.2945
1407,1407,1407,60.0614,2.56527
1387,1387,1387,63.9714,2.95188
1379,1379,1379,68.3825,3.39227
1375,1375,1375,72.8774,3.86398
1299,1299,1299,73.3057,4.13809
1321,1321,1321,78.9953,4.72518
1304,1304,1304,82.4545,5.21501
1422,1422,1422,94.7182,6.31047
1365,1365,1365,95.6083,6.69801
1352,1352,1352,99.399,7.30904
1357,1357,1357,104.363,8.02763
1280,1280,1280,102.783,8.25462
1254,1254,1254,104.959,8.78625
1339,1339,1339,116.709,10.1738
1282,1282,1282,116.107,10.5168
1307,1307,1307,122.92,11.5616
1309,1309,1309,127.483,12.4168
1208,1208,1208,121.805,12.283
1234,1234,1234,128.657,13.415
1268,1268,1268,136.528,14.7015
1272,1272,1272,141.345,15.7075
1284,1284,1284,147.004,16.8317
1272,1272,1272,149.949,17.678
1290,1290,1290,156.547,18.9987
1322,1322,1322,164.936,20.5792
1231,1231,1231,157.8,20.2292
1269,1269,1269,167.025,21.9849
1237,1237,1237,167.04,22.5577
1285,1285,1285,177.895,24.6289
1222,1222,1222,173.318,24.583
1265,1265,1265,183.741,26.6896
1269,1269,1269,188.693,28.0588
1226,1226,1226,186.552,28.3875
1273,1273,1273,197.955,30.7837
1176,1176,1176,186.949,29.7205
1216,1216,1216,197.462,32.0663
1182,1182,1182,195.981,32.4956
1170,1170,1170,197.911,33.4788
1164,1164,1164,200.895,34.6735
1168,1168,1168,205.623,36.2005
1218,1218,1218,218.579,39.227
1173,1173,1173,214.474,39.2159
1215,1215,1215,226.359,42.1729
1146,1146,1146,217.401,41.243
1153,1153,1153,222.595,42.9745
1191,1191,1191,234.073,46.0045
1156,1156,1156,231.181,46.2337
1124,1124,1124,228.52,46.4614
1157,1157,1157,239.239,49.4699
1214,1214,1214,255.18,53.6394
1158,1158,1158,247.432,52.8706
1230,1230,1230,266.885,57.9098
1112,1112,1112,245.168,54.0544
1117,1117,1117,250.048,55.976
1227,1227,1227,278.837,63.3674
1152,1152,1152,265.774,61.3167
1170,1170,1170,273.925,64.1337
