#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
320,320,320,0.296341,0.00070905
184,184,184,0.944989,0.00503876
220,220,220,1.88143,0.0163076
200,200,200,2.39689,0.0289345
215,215,215,3.30359,0.0509652
229,229,229,4.31944,0.0816953
188,188,188,4.16696,0.0925391
195,195,195,4.97144,0.126923
204,204,204,5.9225,0.172132
203,203,203,6.58798,0.213998
213,213,213,7.65067,0.275009
201,201,201,7.90648,0.311185
208,208,208,8.89104,0.380252
192,192,192,8.86623,0.409604
188,188,188,9.34292,0.4645
226,226,226,11.9599,0.633151
208,208,208,11.7143,0.659941
188,188,188,11.2316,0.671187
205,205,205,12.9899,0.823284
215,215,215,14.3246,0.954609
190,190,190,13.3137,0.9331
174,174,174,12.7663,0.936837
199,199,199,15.2901,1.17502
229,229,229,18.3961,1.47803
164,164,164,13.7435,1.15189
190,190,190,16.5386,1.43981
191,191,191,17.2714,1.56196
217,217,217,20.4001,1.91803
212,212,212,20.6311,2.00795
190,190,190,19.1592,1.93216
201,201,201,20.9258,2.17873
198,198,198,21.3264,2.29727
176,176,176,19.5542,2.17269
203,203,203,23.243,2.66146
195,195,195,22.9931,2.71137
169,169,169,20.5323,2.49468
208,208,208,25.9505,3.23783
181,181,181,23.1765,2.96785
211,211,211,27.7583,3.65195
188,188,188,25.3761,3.42543
202,202,202,27.9826,3.87658
202,202,202,28.6402,4.06088
207,207,207,30.0863,4.37309
167,167,167,24.8257,3.69067
218,218,218,33.1636,5.04528
190,190,190,29.5417,4.5934
194,194,194,30.8462,4.90476
195,195,195,31.6407,5.1342
203,203,203,33.6423,5.57557
205,205,205,34.683,5.86804
184,184,184,31.7415,5.47584
177,177,177,31.1548,5.48389
215,215,215,38.5693,6.91924
205,205,205,37.4862,6.85492
179,179,179,33.3291,6.2059
217,217,217,41.1614,7.80787
209,209,209,40.3928,7.80681
209,209,209,41.0715,8.07132
220,220,220,43.966,8.78658
201,201,201,40.8956,8.32085
190,190,190,39.2888,8.12445
206,206,206,43.3025,9.10266
202,202,202,43.1546,9.21962
213,213,213,46.2386,10.0378
198,198,198,43.6439,9.62037
191,191,191,42.7534,9.57011
188,188,188,42.7247,9.70978
174,174,174,40.1516,9.26543
187,187,187,43.7823,10.2509
204,204,204,48.4743,11.5186
158,158,158,38.0527,9.16477
218,218,218,53.2687,13.0165
191,191,191,47.3172,11.7223
181,181,181,45.4678,11.4218
211,211,211,53.7093,13.6717
195,195,195,50.3009,12.9755
203,203,203,53.0478,13.8626
223,223,223,59.0643,15.6441
223,223,223,59.8328,16.0539
177,177,177,48.0838,13.0626
201,201,201,55.3011,15.2152
217,217,217,60.4307,16.8291
177,177,177,49.9146,14.0762
188,188,188,53.6713,15.3226
190,190,190,54.8769,15.8501
200,200,200,58.4397,17.0762
190,190,190,56.1725,16.6073
195,195,195,58.3138,17.4386
203,203,203,61.4063,18.5753
211,211,211,64.5488,19.7468
192,192,192,59.39,18.3708
194,194,194,60.6642,18.97
206,206,206,65.1184,20.5847
189,189,189,60.3927,19.2979
190,190,190,61.3574,19.8146
205,205,205,66.9265,21.8498
184,184,184,60.6805,20.0117
202,202,202,67.3262,22.4399
182,182,182,61.2717,20.6278
189,189,189,64.2553,21.8454
203,203,203,69.7345,23.9554
201,201,201,69.7297,24.1904
196,196,196,68.6853,24.0699
187,187,187,66.1348,23.3896
215,215,215,76.7691,27.4118
173,173,173,62.3866,22.4978
231,231,231,84.0859,30.6082
188,188,188,69.0969,25.3958
213,213,213,78.9913,29.2942
211,211,211,78.9437,29.5363
205,205,205,77.3928,29.218
189,189,189,72.0231,27.4464
210,210,210,80.7669,31.0635
199,199,199,77.205,29.953
188,188,188,73.5772,28.7959
187,187,187,73.8182,29.1399
189,189,189,75.2733,29.9794
188,188,188,75.4896,30.3123
211,211,211,85.4601,34.6136
212,212,212,86.5904,35.3677
199,199,199,81.9559,33.7528
205,205,205,85.1124,35.3374
196,196,196,82.0531,34.3507
186,186,186,78.4916,33.1235
211,211,211,89.7825,38.2035
184,184,184,78.9262,33.8553
184,184,184,79.5507,34.3932
193,193,193,84.138,36.68
191,191,191,83.872,36.8301
199,199,199,88.074,38.9802
184,184,184,82.0724,36.6082
190,190,190,85.3755,38.3633
218,218,218,98.7289,44.7131
183,183,183,83.5036,38.1031
218,218,218,100.231,46.0836
215,215,215,99.5686,46.1114
216,216,216,100.77,47.0125
174,174,174,81.7603,38.4182
200,200,200,94.7033,44.8438
207,207,207,98.7289,47.089
204,204,204,97.9584,47.0387
184,184,184,88.9874,43.0369
200,200,200,97.4153,47.4489
210,210,210,103.015,50.5342
199,199,199,98.3133,48.5706
182,182,182,90.5015,45.003
193,193,193,96.6415,48.3918
185,185,185,93.2532,47.0064
226,226,226,114.73,58.2432
198,198,198,101.17,51.6944
223,223,223,114.691,58.9874
217,217,217,112.382,58.2014
209,209,209,108.95,56.7948
185,185,185,97.0713,50.9344
210,210,210,110.909,58.5758
223,223,223,118.534,63.0065
199,199,199,106.467,56.9608
252,252,252,135.691,73.0643
195,195,195,105.65,57.241
197,197,197,107.397,58.5495
181,181,181,99.2965,54.4742
224,224,224,123.658,68.2655
188,188,188,104.429,58.0074
226,226,226,126.296,70.578
214,214,214,120.308,67.6362
200,200,200,113.116,63.9763
218,218,218,124.052,70.5918
227,227,227,129.972,74.418
223,223,223,128.438,73.9749
235,235,235,136.175,78.9093
199,199,199,115.985,67.6009
215,215,215,126.042,73.8908
203,203,203,119.716,70.6007
205,205,205,121.571,72.0958
214,214,214,127.62,76.1072
219,219,219,131.326,78.7514
200,200,200,120.675,72.8129
206,206,206,124.983,75.8287
207,207,207,126.299,77.0601
242,242,242,148.473,91.0915
205,205,205,126.471,78.0239
198,198,198,122.83,76.1987
217,217,217,135.352,84.4254
252,252,252,158.04,99.1139
184,184,184,116.027,73.1651
220,220,220,139.483,88.4348
221,221,221,140.901,89.833
218,218,218,139.71,89.5368
214,214,214,137.863,88.8143
232,232,232,150.268,97.3305
210,210,210,136.74,89.0371
193,193,193,126.313,82.6685
190,190,190,124.997,82.2331
241,241,241,159.401,105.431
203,203,203,134.931,89.6868
222,222,222,148.36,99.1475
234,234,234,157.151,105.541
210,210,210,141.718,95.6389
200,200,200,135.693,92.0632
200,200,200,136.358,92.9671
195,195,195,133.615,91.5539
207,207,207,142.591,98.2229
214,214,214,148.102,102.496
223,223,223,155.103,107.879
233,233,233,162.849,113.819
209,209,209,146.798,103.109
262,262,262,184.932,130.534
221,221,221,156.719,111.135
210,210,210,149.656,106.652
231,231,231,165.39,118.415
225,225,225,161.857,116.434
222,222,222,160.493,116.028
209,209,209,151.805,110.263
219,219,219,159.812,116.621
229,229,229,167.896,123.097
210,210,210,154.675,113.926
208,208,208,153.913,113.891
233,233,233,173.195,128.741
247,247,247,184.478,137.782
218,218,218,163.55,122.7
238,238,238,179.379,135.197
220,220,220,166.579,126.13
216,216,216,164.247,124.894
209,209,209,159.682,122.002
221,221,221,169.573,130.113
221,221,221,170.336,131.287
221,221,221,171.101,132.469
223,223,223,173.415,134.856
237,237,237,185.121,144.598
238,238,238,186.695,146.45
214,214,214,168.568,132.781
209,209,209,165.377,130.86
203,203,203,161.318,128.195
211,211,211,168.414,134.424
193,193,193,154.696,123.994
227,227,227,182.709,147.06
206,206,206,166.526,134.617
214,214,214,173.723,141.026
213,213,213,173.626,141.53
215,215,215,176.003,144.08
240,240,240,197.286,162.175
234,234,234,193.137,159.411
206,206,206,170.727,141.495
228,228,228,189.778,157.965
214,214,214,178.822,149.427
205,205,205,172.034,144.37
219,219,219,184.517,155.463
250,250,250,211.465,178.87
219,219,219,186.01,157.99
224,224,224,191.029,162.911
230,230,230,196.914,168.588
226,226,226,194.275,167.004
218,218,218,188.119,162.334
213,213,213,184.561,159.919
200,200,200,173.972,151.331
226,226,226,197.358,172.346
249,249,249,218.32,191.42
251,251,251,220.91,194.427
259,259,259,228.846,202.203
221,221,221,196.024,173.871
220,220,220,195.861,174.37
214,214,214,191.277,170.967
209,209,209,187.516,168.24
238,238,238,214.373,193.091
236,236,236,213.36,192.892
234,234,234,212.369,192.738
214,214,214,194.941,177.58
249,249,249,227.673,208.173
224,224,224,205.587,188.688
253,253,253,233.042,214.659
240,240,240,221.902,205.169
224,224,224,207.865,192.893
233,233,233,217.022,202.14
219,219,219,204.726,191.383
218,218,218,204.566,191.96
228,228,228,214.687,202.152
249,249,249,235.329,222.409
239,239,239,226.697,215.028
218,218,218,207.511,197.528
260,260,260,248.397,237.312
211,211,211,202.288,193.936
253,253,253,243.403,234.17
237,237,237,228.817,220.916
224,224,224,217.065,210.345
249,249,249,242.114,235.419
230,230,230,224.453,219.04
226,226,226,221.31,216.718
224,224,224,220.112,216.292
210,210,210,207.088,204.216
233,233,233,230.548,228.121
232,232,232,230.385,228.781
232,232,232,231.147,230.298
231,231,231,230.94,230.881
212,212,212,212.68,213.362
240,240,240,241.594,243.199
208,208,208,210.086,212.194
223,223,223,225.978,228.995
236,236,236,239.985,244.038
265,265,265,270.401,275.912
236,236,236,241.613,247.359
222,222,222,228.012,234.187
232,232,232,239.088,246.394
243,243,243,251.277,259.835
249,249,249,258.298,267.944
236,236,236,245.609,255.609
262,262,262,273.593,285.698
235,235,235,246.204,257.941
236,236,236,248.035,260.684
258,258,258,272.039,286.843
220,220,220,232.709,246.152
