#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2295,2295,2295,2.17135,0.00503953
1426,1426,1426,7.35614,0.0393674
1480,1480,1480,12.6523,0.109511
1561,1561,1561,18.6956,0.225432
1495,1495,1495,23.0202,0.355922
1508,1508,1508,28.2718,0.531568
1487,1487,1487,33.0223,0.73469
1560,1560,1560,40.0455,1.02953
1570,1570,1570,45.6141,1.3267
1580,1580,1580,51.3358,1.66959
1666,1666,1666,59.8362,2.15075
1629,1629,1629,63.923,2.50992
1676,1676,1676,71.6629,3.0658
1653,1653,1653,76.2457,3.51844
1619,1619,1619,80.251,3.97947
1704,1704,1704,90.2423,4.78079
1705,1705,1705,96.1954,5.42898
1691,1691,1691,101.13,6.04971
1775,1775,1775,112.321,7.1093
1748,1748,1748,116.457,7.76039
1708,1708,1708,119.654,8.38399
1772,1772,1772,130.208,9.56955
1790,1790,1790,137.685,10.5923
1785,1785,1785,143.375,11.5179
1751,1751,1751,146.743,12.2994
1774,1774,1774,154.613,13.477
1749,1749,1749,158.405,14.3483
1885,1885,1885,177.211,16.6616
1903,1903,1903,185.412,18.0668
1825,1825,1825,183.988,18.5505
1833,1833,1833,191.106,19.9262
1828,1828,1828,196.805,21.1901
1890,1890,1890,210.007,23.3367
1869,1869,1869,213.97,24.4979
1887,1887,1887,222.498,26.2368
1830,1830,1830,222.081,26.9525
1905,1905,1905,237.655,29.6502
1976,1976,1976,253.254,32.4602
1841,1841,1841,242.249,31.8784
1949,1949,1949,263.175,35.5387
1880,1880,1880,260.259,36.0311
1958,1958,1958,277.679,39.3818
1841,1841,1841,267.423,38.8475
1953,1953,1953,290.347,43.167
1915,1915,1915,291.314,44.3174
1942,1942,1942,301.89,46.9316
1876,1876,1876,298.129,47.3796
1937,1937,1937,314.51,51.0688
2005,2005,2005,332.473,55.1332
1903,1903,1903,321.939,54.4656
1901,1901,1901,328.1,56.6296
1935,1935,1935,340.594,59.9524
1867,1867,1867,335.083,60.1412
