#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
4083,4083,4083,4.08376,0.0095826
2946,2946,2946,15.3189,0.0824692
3531,3531,3531,30.2817,0.26313
4054,4054,4054,48.6937,0.588712
4424,4424,4424,68.0749,1.05182
4683,4683,4683,88.0629,1.66065
4936,4936,4936,109.728,2.44406
5027,5027,5027,128.903,3.31023
5074,5074,5074,147.457,4.29024
5102,5102,5102,165.767,5.39094
5230,5230,5230,187.694,6.74101
5329,5329,5329,209.464,8.2384
5207,5207,5207,222.462,9.50945
5220,5220,5220,240.843,11.1172
5067,5067,5067,251.065,12.445
5262,5262,5262,278.763,14.7731
5018,5018,5018,283.082,15.9745
5104,5104,5104,305.271,18.2631
4863,4863,4863,307.549,19.4549
4794,4794,4794,319.584,21.3092
4684,4684,4684,328.171,22.997
4727,4727,4727,347.339,25.5268
4637,4637,4637,356.598,27.4279
4594,4594,4594,368.904,29.6278
4440,4440,4440,371.817,31.1412
4330,4330,4330,377.461,32.9088
4277,4277,4277,387.381,35.0905
4327,4327,4327,406.681,38.227
4342,4342,4342,422.893,41.1921
4177,4177,4177,421.132,42.4633
4231,4231,4231,441.039,45.9779
4034,4034,4034,434.36,46.7734
3916,3916,3916,434.988,48.322
3839,3839,3839,439.503,50.3195
3925,3925,3925,462.734,54.5575
3773,3773,3773,457.81,55.5537
3774,3774,3774,470.911,58.763
3654,3654,3654,468.372,60.0398
3663,3663,3663,481.942,63.4129
3528,3528,3528,476.4,64.3337
3289,3289,3289,455.296,63.0297
3318,3318,3318,470.521,66.7272
3149,3149,3149,457.429,66.4498
2911,2911,2911,432.722,64.3274
2637,2637,2637,401.087,61.0079
2399,2399,2399,373.062,58.0162
2160,2160,2160,343.213,54.5368
1789,1789,1789,290.394,47.1391
1594,1594,1594,264.209,43.7946
1369,1369,1369,231.555,39.1668
1093,1093,1093,188.593,32.5421
815,815,815,143.426,25.2411
668,668,668,119.806,21.488
554,554,554,101.282,18.5168
391,391,391,72.7926,13.5522
310,310,310,58.739,11.1302
202,202,202,38.9892,7.52571
190,190,190,37.3095,7.32649
134,134,134,26.7978,5.35927
92,92,92,18.698,3.80028
80,80,80,16.5364,3.41824
79,79,79,16.6159,3.49488
81,81,81,17.3011,3.69549
57,57,57,12.3669,2.68323
87,87,87,19.1853,4.23087
132,132,132,29.5701,6.62429
192,192,192,43.6693,9.93254
287,287,287,66.2249,15.2816
475,475,475,111.28,26.0704
683,683,683,162.341,38.5873
1097,1097,1097,264.46,63.7559
1687,1687,1687,412.442,100.836
2551,2551,2551,632.423,156.788
3645,3645,3645,916.047,230.221
5052,5052,5052,1286.85,327.791
7224,7224,7224,1864.85,481.413
9532,9532,9532,2493.14,652.102
12579,12579,12579,3333.16,883.229
16075,16075,16075,4314.01,1157.76
19898,19898,19898,5407.97,1469.82
23963,23963,23963,6594.41,1814.75
28447,28447,28447,7925.46,2208.09
32886,32886,32886,9274.14,2615.42
37207,37207,37207,10620,3031.29
40876,40876,40876,11806.8,3410.35
43577,43577,43577,12735.8,3722.22
45831,45831,45831,13551,4006.71
46655,46655,46655,13953.2,4173.07
46409,46409,46409,14037.8,4246.18
44859,44859,44859,13722.2,4197.62
42602,42602,42602,13177.2,4075.9
39315,39315,39315,12294.7,3844.85
35315,35315,35315,11164.1,3529.33
31151,31151,31151,9953.96,3180.71
26418,26418,26418,8531.75,2755.37
21997,21997,21997,7178.83,2342.87
17901,17901,17901,5903.27,1946.76
14207,14207,14207,4733.66,1577.23
10907,10907,10907,3671.43,1235.86
8295,8295,8295,2820.39,958.972
6119,6119,6119,2101.44,721.701
4396,4396,4396,1524.69,528.82
3031,3031,3031,1061.59,371.82
2052,2052,2052,725.716,256.661
1426,1426,1426,509.189,181.82
945,945,945,340.701,122.834
550,550,550,200.127,72.8199
350,350,350,128.556,47.2194
254,254,254,94.1677,34.9119
132,132,132,49.3997,18.4875
56,56,56,21.1364,7.97768
47,47,47,17.9133,6.82745
21,21,21,8.06752,3.0993
12,12,12,4.65583,1.8064
5,5,5,1.956,0.765187
4,4,4,1.57831,0.62277
3,3,3,1.19215,0.473737
1,1,1,0.402509,0.162013
1,1,1,0.405477,0.164411
1,1,1,0.407231,0.165837
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
