#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3444,3444,3444,3.15341,0.00734286
2234,2234,2234,11.5607,0.0619635
2331,2331,2331,20.0013,0.173912
2351,2351,2351,28.121,0.338632
2483,2483,2483,38.2412,0.591378
2593,2593,2593,48.8372,0.922252
2534,2534,2534,56.2064,1.24914
2612,2612,2612,66.8859,1.71528
2746,2746,2746,79.7704,2.31996
2698,2698,2698,87.6146,2.84783
2869,2869,2869,103.121,3.70924
2889,2889,2889,113.536,4.46474
2947,2947,2947,125.906,5.38196
2977,2977,2977,137.28,6.33329
2900,2900,2900,143.74,7.12737
3040,3040,3040,161.042,8.53412
3010,3010,3010,169.846,9.58678
2987,2987,2987,178.592,10.6809
3167,3167,3167,200.215,12.6605
3199,3199,3199,213.019,14.1878
3183,3183,3183,222.922,15.6155
3107,3107,3107,228.355,16.7863
3206,3206,3206,246.578,18.9678
3255,3255,3255,261.458,21.0048
3201,3201,3201,268.076,22.4538
3246,3246,3246,282.867,24.6531
3268,3268,3268,295.99,26.8118
3273,3273,3273,307.688,28.9283
3226,3226,3226,314.252,30.6152
3225,3225,3225,325.22,32.7994
3290,3290,3290,342.948,35.7518
3245,3245,3245,349.485,37.6425
3201,3201,3201,355.697,39.5282
3320,3320,3320,380.194,43.5417
3242,3242,3242,382.268,45.0768
3318,3318,3318,402.578,48.8485
3358,3358,3358,418.933,52.268
3224,3224,3224,413.292,52.984
3332,3332,3332,438.53,57.7189
3407,3407,3407,459.94,62.0944
3423,3423,3423,473.828,65.5929
3371,3371,3371,478.16,67.828
3395,3395,3395,493.121,71.6287
3449,3449,3449,512.792,76.2446
3324,3324,3324,505.608,76.9105
3408,3408,3408,529.954,82.4126
3302,3302,3302,524.774,83.4035
3349,3349,3349,543.693,88.269
3251,3251,3251,538.928,89.343
3341,3341,3341,565.253,95.6364
3414,3414,3414,589.275,101.715
3283,3283,3283,577.936,101.742
3246,3246,3246,582.462,104.52
3329,3329,3329,608.812,111.344
3324,3324,3324,619.319,115.393
3307,3307,3307,627.395,119.031
3373,3373,3373,651.315,125.77
3355,3355,3355,659.445,129.621
3305,3305,3305,660.857,132.146
3350,3350,3350,681.279,138.553
3353,3353,3353,693.161,143.299
3340,3340,3340,702.121,147.6
3274,3274,3274,699.424,149.421
3350,3350,3350,726.962,157.756
3291,3291,3291,725.498,159.939
3246,3246,3246,726.627,162.661
3415,3415,3415,776.226,176.439
3248,3248,3248,749.284,172.856
3306,3306,3306,774.07,181.245
3428,3428,3428,814.369,193.468
3299,3299,3299,794.9,191.536
3315,3315,3315,810.133,197.987
3295,3295,3295,816.482,202.323
3267,3267,3267,820.734,206.187
3319,3319,3319,845.19,215.233
3319,3319,3319,856.508,221.036
3240,3240,3240,847.194,221.527
3236,3236,3236,857.164,227.052
3281,3281,3281,880.408,236.248
3281,3281,3281,891.513,242.245
3320,3320,3320,913.538,251.374
3312,3312,3312,922.749,257.088
3330,3330,3330,939.013,264.792
3340,3340,3340,953.186,272.028
3321,3321,3321,959.029,276.949
3273,3273,3273,956.467,279.511
3343,3343,3343,988.437,292.258
3364,3364,3364,1006.03,300.865
3341,3341,3341,1010.68,305.744
3428,3428,3428,1048.56,320.736
