#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3521,3521,3521,4.38861,0.0106455
5574,5574,5574,30.0393,0.167088
12538,12538,12538,109.938,0.975914
27515,27515,27515,334.462,4.09167
51441,51441,51441,799.217,12.4662
83759,83759,83759,1584.22,30.0442
118409,118409,118409,2640.09,58.9781
145033,145033,145033,3722.85,95.7021
151593,151593,151593,4403.15,128.04
137973,137973,137973,4473,145.145
107768,107768,107768,3857.52,138.183
72747,72747,72747,2849.72,111.702
42410,42410,42410,1804.77,76.8428
21448,21448,21448,985.154,45.2705
9061,9061,9061,446.673,22.0275
3608,3608,3608,190.223,10.0325
1095,1095,1095,61.4168,3.44579
309,309,309,18.3839,1.09402
71,71,71,4.45202,0.279214
14,14,14,0.926127,0.0612765
2,2,2,0.140283,0.00984217
1,1,1,0.0718252,0.00515886
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
