#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1183,1183,1183,1.13111,0.00266608
796,796,796,4.07591,0.0216637
812,812,812,6.94946,0.0602956
767,767,767,9.20449,0.111221
767,767,767,11.8355,0.183379
816,816,816,15.3442,0.289333
757,757,757,16.8267,0.374743
747,747,747,19.1252,0.490424
782,782,782,22.6851,0.658825
813,813,813,26.3661,0.855855
792,792,792,28.4524,1.02292
854,854,854,33.6284,1.325
741,741,741,31.6497,1.35257
780,780,780,35.9992,1.66223
779,779,779,38.6026,1.9137
811,811,811,42.9886,2.27947
762,762,762,42.9907,2.42619
857,857,857,51.2425,3.06478
812,812,812,51.3571,3.249
822,822,822,54.7673,3.6498
813,813,813,56.984,3.99485
813,813,813,59.7979,4.39906
828,828,828,63.6432,4.89261
808,808,808,64.9249,5.21769
859,859,859,71.951,6.0276
844,844,844,73.5773,6.41505
810,810,810,73.3708,6.64683
835,835,835,78.5126,7.38315
810,810,810,78.869,7.6802
877,877,877,88.3638,8.90414
815,815,815,84.9545,8.85632
845,845,845,90.95,9.79004
858,858,858,95.338,10.5945
875,875,875,100.217,11.479
858,858,858,101.178,11.932
849,849,849,102.997,12.496
838,838,838,104.518,13.0368
821,821,821,105.186,13.477
848,848,848,111.551,14.675
838,838,838,113.168,15.2835
861,861,861,119.215,16.5074
849,849,849,120.423,17.0817
901,901,901,130.881,19.013
838,838,838,124.642,18.5397
820,820,820,124.705,18.9657
825,825,825,128.304,19.9548
866,866,866,137.639,21.8768
932,932,932,151.257,24.549
907,907,907,150.351,24.9241
863,863,863,145.987,24.6965
873,873,873,150.715,26.0205
915,915,915,161.039,28.3438
866,866,866,155.447,27.9036
898,898,898,164.238,30.0387
845,845,845,157.398,29.3192
926,926,926,175.654,33.3209
880,880,880,169.907,32.806
887,887,887,174.314,34.2572
878,878,878,175.555,35.103
938,938,938,190.69,38.7671
875,875,875,180.96,37.4256
897,897,897,188.579,39.6463
917,917,917,195.926,41.8624
870,870,870,188.811,40.9774
934,934,934,205.82,45.3561
904,904,904,202.37,45.3036
926,926,926,210.46,47.8337
915,915,915,211.093,48.7007
909,909,909,212.873,49.8522
951,951,951,225.864,53.6439
1007,1007,1007,242.639,58.4653
913,913,913,223.086,54.5105
864,864,864,214.051,53.0308
884,884,884,222.088,55.7961
905,905,905,230.398,58.6565
908,908,908,234.268,60.4431
900,900,900,235.358,61.5491
896,896,896,237.334,62.8663
909,909,909,243.92,65.4542
958,958,958,260.327,70.742
910,910,910,250.411,68.9085
944,944,944,263.008,73.2777
891,891,891,251.223,70.8348
868,868,868,247.719,70.6974
942,942,942,272.073,78.5823
969,969,969,283.202,82.77
916,916,916,270.836,80.0799
965,965,965,288.616,86.3215
910,910,910,275.298,83.2857
1027,1027,1027,314.225,96.1423
934,934,934,288.881,89.3499
949,949,949,296.829,92.843
950,950,950,300.381,94.9785
929,929,929,296.98,94.9386
871,871,871,281.383,90.9039
944,944,944,308.144,100.586
965,965,965,318.303,104.993
