#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
4616,4616,4616,4.41565,0.0103605
3122,3122,3122,16.0775,0.0858332
3331,3331,3331,28.4781,0.246696
3606,3606,3606,43.2278,0.521669
3904,3904,3904,60.0694,0.927984
4082,4082,4082,76.7862,1.44837
4208,4208,4208,93.5936,2.08579
4444,4444,4444,114,2.92869
4480,4480,4480,130.349,3.79694
4543,4543,4543,147.497,4.79328
4619,4619,4619,165.825,5.95772
4803,4803,4803,188.846,7.42983
4749,4749,4749,202.905,8.67395
4897,4897,4897,225.926,10.4281
4841,4841,4841,239.97,11.9002
5058,5058,5058,267.934,14.198
4937,4937,4937,278.427,15.707
4951,4951,4951,296.215,17.7272
4937,4937,4937,312.121,19.7374
4993,4993,4993,332.768,22.1828
4927,4927,4927,345.291,24.2034
5181,5181,5181,380.736,27.9842
5057,5057,5057,388.905,29.9133
5004,5004,5004,401.94,32.2901
4949,4949,4949,414.495,34.7201
4996,4996,4996,435.41,37.9516
5112,5112,5112,462.931,41.9268
5105,5105,5105,479.878,45.1141
4943,4943,4943,481.462,46.9006
5018,5018,5018,505.939,51.0162
4938,4938,4938,514.828,53.6799
4942,4942,4942,532.051,57.285
4741,4741,4741,526.73,58.5248
4828,4828,4828,552.924,63.3279
4863,4863,4863,573.476,67.6326
4683,4683,4683,568.261,68.9604
4734,4734,4734,590.486,73.6578
4557,4557,4557,584.197,74.8973
4824,4824,4824,634.788,83.536
4681,4681,4681,631.861,85.2959
4854,4854,4854,671.896,93.0091
4652,4652,4652,659.673,93.5489
4623,4623,4623,671.492,97.5389
4606,4606,4606,684.847,101.831
4591,4591,4591,698.228,106.195
4553,4553,4553,708.199,110.162
4571,4571,4571,726.563,115.492
4548,4548,4548,738.338,119.869
4523,4523,4523,749.765,124.291
4405,4405,4405,745.362,126.126
4559,4559,4559,786.94,135.84
4530,4530,4530,797.401,140.368
4604,4604,4604,826.145,148.249
4530,4530,4530,828.363,151.48
4516,4516,4516,841.196,156.694
4403,4403,4403,835.198,158.432
4555,4555,4555,879.711,169.904
4453,4453,4453,875.179,172.01
4370,4370,4370,873.875,174.754
4404,4404,4404,895.674,182.164
4425,4425,4425,915.123,189.259
4396,4396,4396,923.974,194.21
4372,4372,4372,933.961,199.52
4500,4500,4500,976.714,211.997
4470,4470,4470,985.445,217.253
4398,4398,4398,984.675,220.465
4463,4463,4463,1014.35,230.547
4391,4391,4391,1013.06,233.731
4391,4391,4391,1028.11,240.727
4517,4517,4517,1072.98,254.883
4487,4487,4487,1081.28,260.572
4360,4360,4360,1065.54,260.411
4318,4318,4318,1070.14,265.22
4201,4201,4201,1055.4,265.149
4124,4124,4124,1050.07,267.375
3978,3978,3978,1026.48,264.877
3802,3802,3802,994.127,259.943
3782,3782,3782,1001.7,265.314
3587,3587,3587,962.329,258.179
3359,3359,3359,912.674,247.986
3131,3131,3131,861.409,236.996
2915,2915,2915,811.984,226.184
2642,2642,2642,744.868,210.006
2381,2381,2381,679.427,193.88
2134,2134,2134,616.273,177.974
1890,1890,1890,552.281,161.385
1588,1588,1588,469.468,138.792
1425,1425,1425,426.083,127.403
1226,1226,1226,370.76,112.124
1042,1042,1042,318.756,97.5112
854,854,854,264.111,81.6805
735,735,735,229.781,71.8365
555,555,555,175.461,55.472
503,503,503,160.723,51.3559
414,414,414,133.693,43.1737
324,324,324,105.759,34.5216
272,272,272,89.6885,29.5739
245,245,245,81.6389,27.2039
209,209,209,70.359,23.6862
178,178,178,60.4965,20.561
115,115,115,39.4989,13.5667
126,126,126,43.678,15.1411
106,106,106,37.1248,13.0025
101,101,101,35.7297,12.6399
87,87,87,31.0896,11.11
119,119,119,42.92,15.4802
116,116,116,42.2236,15.3694
169,169,169,62.111,22.8272
242,242,242,89.7958,33.3195
279,279,279,104.474,39.1212
454,454,454,171.508,64.7911
708,708,708,269.921,102.906
984,984,984,378.486,145.582
1314,1314,1314,509.818,197.805
1843,1843,1843,721.406,282.382
2320,2320,2320,916.13,361.767
3173,3173,3173,1263.74,503.322
4077,4077,4077,1637.67,657.83
5280,5280,5280,2138.93,866.483
6593,6593,6593,2693.38,1100.31
8153,8153,8153,3358.44,1383.44
9497,9497,9497,3944.37,1638.22
11520,11520,11520,4824.18,2020.21
13239,13239,13239,5589.05,2359.52
15314,15314,15314,6517.18,2773.53
17286,17286,17286,7415.33,3181.04
18854,18854,18854,8152.51,3525.18
20431,20431,20431,8904.02,3880.48
21830,21830,21830,9588.07,4211.25
23059,23059,23059,10207,4518.14
23653,23653,23653,10550.6,4706.22
24016,24016,24016,10794.4,4851.78
23813,23813,23813,10784.1,4883.8
23394,23394,23394,10674.6,4870.81
22461,22461,22461,10325.2,4746.47
21124,21124,21124,9782.96,4530.71
19417,19417,19417,9058.56,4226.08
17692,17692,17692,8314.26,3907.26
15794,15794,15794,7476.1,3538.83
13776,13776,13776,6568,3131.45
12043,12043,12043,5782.92,2776.91
10131,10131,10131,4899.38,2369.36
8235,8235,8235,4010.54,1953.18
6825,6825,6825,3347.08,1641.46
5614,5614,5614,2772.46,1369.17
4450,4450,4450,2212.79,1100.33
3372,3372,3372,1688.24,845.245
2614,2614,2614,1317.57,664.113
1974,1974,1974,1001.73,508.343
1401,1401,1401,715.829,365.748
1034,1034,1034,531.796,273.509
753,753,753,389.826,201.812
509,509,509,265.257,138.235
391,391,391,205.093,107.579
223,223,223,117.745,62.1706
144,144,144,76.5467,40.6904
129,129,129,68.9854,36.8914
79,79,79,42.5338,22.9004
42,42,42,22.7413,12.3135
22,22,22,11.9939,6.53887
16,16,16,8.7713,4.80849
9,9,9,4.97362,2.74855
6,6,6,3.32993,1.84808
5,5,5,2.79697,1.56462
2,2,2,1.1236,0.631242
2,2,2,1.13044,0.638945
0,0,0,0,0
1,1,1,0.572146,0.327351
1,1,1,0.575682,0.33141
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
