#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1662,1662,1662,1.82774,0.00438973
1489,1489,1489,7.76881,0.042034
1813,1813,1813,15.5298,0.134826
2078,2078,2078,24.9117,0.300709
2294,2294,2294,35.3677,0.547532
2353,2353,2353,44.3104,0.836727
2457,2457,2457,54.5553,1.21371
2434,2434,2434,62.3361,1.59881
2411,2411,2411,70.0573,2.03805
2364,2364,2364,76.8131,2.49818
2246,2246,2246,80.6056,2.89495
2206,2206,2206,86.6786,3.40793
2180,2180,2180,93.1063,3.97861
1969,1969,1969,90.855,4.19426
1930,1930,1930,95.7227,4.74947
1884,1884,1884,99.8148,5.29001
1910,1910,1910,107.677,6.07223
1819,1819,1819,108.791,6.50844
1873,1873,1873,118.426,7.48957
1889,1889,1889,125.864,8.38824
1912,1912,1912,133.979,9.39013
1831,1831,1831,134.518,9.88448
1811,1811,1811,139.319,10.7196
1703,1703,1703,136.733,10.98
1539,1539,1539,128.737,10.7704
1388,1388,1388,120.935,10.5383
1131,1131,1131,102.404,9.27309
956,956,956,89.8334,8.44238
690,690,690,67.1551,6.53661
499,499,499,50.3053,5.07189
325,325,325,33.879,3.53194
237,237,237,25.4761,2.73875
176,176,176,19.5293,2.16717
118,118,118,13.5138,1.54777
83,83,83,9.77963,1.15238
65,65,65,7.86766,0.952368
57,57,57,7.09525,0.883266
87,87,87,11.1624,1.43226
89,89,89,11.7127,1.54151
142,142,142,19.1991,2.59596
261,261,261,36.1875,5.01761
476,476,476,67.539,9.58349
807,807,807,117.339,17.0621
1298,1298,1298,193.209,28.7606
2238,2238,2238,340.736,51.8793
3606,3606,3606,561.215,87.3474
5534,5534,5534,880.239,140.016
8427,8427,8427,1369.23,222.484
12032,12032,12032,1995.76,331.049
16878,16878,16878,2857.05,483.648
22845,22845,22845,3944.88,681.224
29804,29804,29804,5248.34,924.235
36873,36873,36873,6618.93,1188.17
45044,45044,45044,8239.01,1507.04
52729,52729,52729,9824.79,1830.67
59800,59800,59800,11346,2152.75
65133,65133,65133,12579.6,2429.67
68821,68821,68821,13526.6,2658.67
70245,70245,70245,14045.4,2808.43
68574,68574,68574,13945.1,2835.94
65443,65443,65443,13531.1,2797.78
59854,59854,59854,12579.8,2644.02
53226,53226,53226,11368,2428.03
45161,45161,45161,9799.19,2126.31
37264,37264,37264,8213.2,1810.27
29693,29693,29693,6645.41,1487.3
22672,22672,22672,5151.26,1170.43
16978,16978,16978,3915.69,903.105
12007,12007,12007,2810.02,657.646
8345,8345,8345,1981.48,470.502
5611,5611,5611,1351.37,325.472
3557,3557,3557,868.746,212.182
2221,2221,2221,550.111,136.257
1323,1323,1323,332.194,83.4124
731,731,731,186.03,47.343
459,459,459,118.433,30.559
251,251,251,65.5613,17.1249
105,105,105,27.7788,7.34925
67,67,67,17.959,4.8139
26,26,26,7.05397,1.91382
16,16,16,4.40121,1.21068
4,4,4,1.11302,0.309708
4,4,4,1.12579,0.316853
1,1,1,0.286475,0.0820681
1,1,1,0.290459,0.0843665
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
