#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
745,745,745,0.827644,0.00197673
679,679,679,3.51705,0.0189026
846,846,846,7.28025,0.0635174
924,924,924,11.1169,0.134587
972,972,972,14.9146,0.229757
1022,1022,1022,19.1451,0.359639
1032,1032,1032,22.9525,0.511504
996,996,996,25.5389,0.655849
955,955,955,27.8053,0.810489
989,989,989,32.0977,1.04265
1066,1066,1066,38.2782,1.37555
1027,1027,1027,40.3724,1.58806
1151,1151,1151,49.1974,2.10399
1244,1244,1244,57.4778,2.6569
1324,1324,1324,65.6477,3.2563
1416,1416,1416,75.0245,3.97644
1406,1406,1406,79.35,4.47958
1411,1411,1411,84.3437,5.04307
1163,1163,1163,73.4634,4.64162
1037,1037,1037,69.0726,4.60183
849,849,849,59.4524,4.16407
598,598,598,43.8596,3.21745
453,453,453,34.7956,2.67314
312,312,312,25.0034,2.00404
196,196,196,16.3835,1.36969
153,153,153,13.3394,1.16316
99,99,99,8.96628,0.812159
86,86,86,8.08672,0.760486
75,75,75,7.31661,0.713848
91,91,91,9.17478,0.925105
150,150,150,15.6596,1.63495
284,284,284,30.6435,3.30671
500,500,500,55.5869,6.18027
913,913,913,104.669,12.0004
1598,1598,1598,188.728,22.2908
2735,2735,2735,332.324,40.3826
4547,4547,4547,567.824,70.9135
7237,7237,7237,928.549,119.145
11021,11021,11021,1451.6,191.204
16331,16331,16331,2206.58,298.16
22843,22843,22843,3164.37,438.373
30873,30873,30873,4381.74,621.922
39445,39445,39445,5732.2,833.049
49365,49365,49365,7342.39,1092.13
58394,58394,58394,8884.5,1351.81
67227,67227,67227,10457.5,1626.77
73642,73642,73642,11705.8,1860.78
77950,77950,77950,12656.1,2054.95
78286,78286,78286,12977.4,2151.34
76089,76089,76089,12872.8,2177.89
71021,71021,71021,12257.2,2115.48
63655,63655,63655,11202.7,1971.63
54666,54666,54666,9807.05,1759.43
44598,44598,44598,8152.54,1490.33
35627,35627,35627,6633.57,1235.17
26855,26855,26855,5091.86,965.471
19462,19462,19462,3756.72,725.174
13597,13597,13597,2670.85,524.646
9063,9063,9063,1811.01,361.892
5899,5899,5899,1198.96,243.691
3550,3550,3550,733.578,151.591
2143,2143,2143,450.123,94.5472
1201,1201,1201,256.35,54.7181
646,646,646,140.133,30.3989
402,402,402,88.5414,19.5018
160,160,160,35.8026,8.01157
75,75,75,17.0443,3.87352
32,32,32,7.37049,1.69766
17,17,17,3.9786,0.931146
7,7,7,1.65764,0.392545
4,4,4,0.960812,0.230791
1,1,1,0.244933,0.0599922
1,1,1,0.248615,0.0618096
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
