#class tools::histo::h1d
#title Deposited Energy (MeV)
#dimension 1
#axis fixed 1024 0 3.5
#annotation axis_x.title 
#bin_number 1026
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1747,1747,1747,1.68352,0.00392413
1068,1068,1068,5.51442,0.0294846
1121,1121,1121,9.55346,0.0824691
1092,1092,1092,13.062,0.157251
1147,1147,1147,17.6254,0.271962
1127,1127,1127,21.1865,0.399344
1107,1107,1107,24.6311,0.549091
1186,1186,1186,30.3547,0.778051
1146,1146,1146,33.3122,0.969431
1143,1143,1143,37.1962,1.21153
1118,1118,1118,40.1489,1.44293
1156,1156,1156,45.3971,1.78389
1175,1175,1175,50.2082,2.14657
1193,1193,1193,54.9846,2.53539
1172,1172,1172,58.0433,2.87571
1178,1178,1178,62.3758,3.30397
1158,1158,1158,65.3546,3.68959
1242,1242,1242,74.249,4.44
1221,1221,1221,77.2439,4.88783
1205,1205,1205,80.2848,5.35024
1286,1286,1286,90.094,6.31301
1254,1254,1254,92.149,6.77272
1240,1240,1240,95.4066,7.34182
1213,1213,1213,97.4598,7.83165
1316,1316,1316,110.215,9.23181
1292,1292,1292,112.582,9.81133
1255,1255,1255,113.691,10.3006
1243,1243,1243,116.888,10.993
1256,1256,1256,122.332,11.9162
1286,1286,1286,129.667,13.0755
1256,1256,1256,130.935,13.6509
1318,1318,1318,141.913,15.2815
1282,1282,1282,142.359,15.8094
1288,1288,1288,147.474,16.8868
1295,1295,1295,152.748,18.018
1323,1323,1323,160.563,19.4876
1373,1373,1373,171.269,21.3656
1408,1408,1408,180.418,23.1198
1326,1326,1326,174.517,22.9698
1360,1360,1360,183.593,24.7855
1395,1395,1395,193.188,26.7553
1380,1380,1380,195.721,27.7598
1428,1428,1428,207.459,30.1409
1343,1343,1343,199.692,29.6936
1297,1297,1297,197.226,29.9921
1465,1465,1465,227.849,35.4385
1480,1480,1480,235.186,37.3747
1360,1360,1360,220.755,35.8343
1412,1412,1412,234.033,38.7915
1382,1382,1382,233.779,39.5473
1409,1409,1409,243.159,41.9647
1447,1447,1447,254.715,44.8388
1380,1380,1380,247.676,44.4532
1382,1382,1382,252.755,46.2279
1400,1400,1400,260.764,48.5713
1387,1387,1387,263.138,49.9231
1309,1309,1309,252.781,48.8159
1370,1370,1370,269.25,52.9178
1316,1316,1316,263.065,52.5873
1333,1333,1333,271.065,55.1222
1420,1420,1420,293.611,60.7107
1397,1397,1397,293.628,61.7175
1404,1404,1404,300.047,64.1239
1376,1376,1376,298.653,64.8225
1441,1441,1441,317.679,70.0363
1316,1316,1316,294.608,65.9542
1386,1386,1386,315.014,71.5987
1364,1364,1364,314.694,72.6057
1432,1432,1432,335.245,78.4856
1417,1417,1417,336.58,79.9493
1439,1439,1439,346.798,83.5792
1430,1430,1430,349.486,85.4145
1432,1432,1432,354.871,87.9435
1400,1400,1400,351.659,88.3327
1461,1461,1461,372.09,94.7657
1505,1505,1505,388.413,100.244
1410,1410,1410,368.663,96.3929
1480,1480,1480,392.03,103.844
1482,1482,1482,397.594,106.669
1511,1511,1511,410.571,111.562
1438,1438,1438,395.652,108.861
1377,1377,1377,383.627,106.878
1502,1502,1502,423.593,119.463
1509,1509,1509,430.603,122.877
1513,1513,1513,436.904,126.165
1409,1409,1409,411.804,120.358
1423,1423,1423,420.67,124.361
1452,1452,1452,434.227,129.859
1533,1533,1533,463.791,140.316
1497,1497,1497,457.953,140.096
1481,1481,1481,458.037,141.661
1446,1446,1446,452.211,141.422
1500,1500,1500,474.229,149.93
1451,1451,1451,463.708,148.192
1440,1440,1440,465.142,150.249
1505,1505,1505,491.272,160.366
1450,1450,1450,478.248,157.74
1525,1525,1525,508.259,169.396
1477,1477,1477,497.263,167.415
1482,1482,1482,504.062,171.444
1562,1562,1562,536.605,184.345
1449,1449,1449,502.656,174.372
1531,1531,1531,536.424,187.951
1467,1467,1467,518.904,183.547
1489,1489,1489,531.839,189.963
1477,1477,1477,532.57,192.033
1464,1464,1464,532.93,194
1437,1437,1437,527.968,193.982
1470,1470,1470,545.112,202.142
1517,1517,1517,567.775,212.505
1436,1436,1436,542.394,204.87
1483,1483,1483,565.246,215.445
1472,1472,1472,566.073,217.691
1526,1526,1526,592.008,229.67
1507,1507,1507,589.794,230.829
1421,1421,1421,561.026,221.5
