0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,52
14,234
15,234
16,307
17,320
18,351
19,390
20,460
21,395
22,459
23,424
24,479
25,520
26,545
27,535
28,480
29,482
30,528
31,507
32,610
33,653
34,728
35,791
36,837
37,987
38,1288
39,1439
40,1694
41,2012
42,2074
43,1654
44,1484
45,1421
46,1378
47,1158
48,1378
49,1165
50,1098
51,800
52,835
53,744
54,651
55,622
56,559
57,608
58,529
59,461
60,495
61,445
62,535
63,472
64,537
65,490
66,508
67,502
68,511
69,443
70,476
71,401
72,494
73,442
74,508
75,450
76,404
77,409
78,419
79,352
80,385
81,365
82,394
83,345
84,344
85,318
86,336
87,346
88,326
89,310
90,331
91,325
92,369
93,342
94,337
95,279
96,330
97,322
98,304
99,313
100,333
101,319
102,330
103,320
104,321
105,328
106,430
107,439
108,565
109,547
110,614
111,630
112,730
113,654
114,600
115,576
116,521
117,434
118,391
119,313
120,279
121,243
122,220
123,170
124,210
125,216
126,175
127,187
128,170
129,179
130,138
131,150
132,196
133,219
134,159
135,126
136,180
137,187
138,136
139,125
140,150
141,131
142,128
143,104
144,128
145,147
146,118
147,127
148,186
149,171
150,154
151,169
152,130
153,162
154,167
155,141
156,139
157,128
158,149
159,118
160,121
161,132
162,87
163,79
164,75
165,87
166,66
167,76
168,82
169,60
170,62
171,60
172,62
173,66
174,64
175,49
176,58
177,72
178,55
179,40
180,54
181,41
182,66
183,51
184,46
185,60
186,46
187,60
188,32
189,54
190,60
191,44
192,48
193,64
194,56
195,42
196,49
197,56
198,54
199,32
200,68
201,44
202,72
203,46
204,57
205,50
206,80
207,48
208,42
209,31
210,32
211,86
212,58
213,54
214,65
215,38
216,42
217,46
218,72
219,52
220,47
221,58
222,46
223,55
224,34
225,50
226,50
227,48
228,31
229,42
230,70
231,69
232,62
233,60
234,68
235,72
236,74
237,78
238,74
239,65
240,68
241,69
242,90
243,52
244,48
245,66
246,60
247,58
248,56
249,57
250,56
251,38
252,38
253,54
254,40
255,34
256,34
257,22
258,36
259,40
260,38
261,32
262,30
263,26
264,30
265,18
266,42
267,26
268,44
269,22
270,28
271,41
272,32
273,26
274,28
275,25
276,32
277,26
278,33
279,30
280,30
281,18
282,37
283,32
284,30
285,46
286,38
287,28
288,30
289,28
290,26
291,23
292,18
293,22
294,29
295,33
296,16
297,20
298,29
299,15
300,22
301,28
302,10
303,18
304,12
305,18
306,20
307,10
308,22
309,16
310,16
311,18
312,18
313,10
314,22
315,14
316,22
317,16
318,13
319,6
320,21
321,16
322,14
323,14
324,15
325,12
326,24
327,19
328,32
329,30
330,26
331,12
332,6
333,12
334,16
335,26
336,24
337,24
338,26
339,12
340,16
341,28
342,24
343,26
344,23
345,20
346,25
347,12
348,24
349,15
350,25
351,16
352,32
353,18
354,19
355,16
356,14
357,18
358,26
359,12
360,8
361,8
362,14
363,6
364,16
365,20
366,10
367,12
368,4
369,4
370,10
371,4
372,18
373,6
374,8
375,8
376,12
377,10
378,10
379,14
380,8
381,16
382,4
383,2
384,4
385,6
386,6
387,4
388,14
389,10
390,8
391,10
392,12
393,12
394,10
395,4
396,8
397,10
398,14
399,12
400,16
401,4
402,2
403,10
404,6
405,5
406,8
407,10
408,6
409,8
410,12
411,4
412,4
413,6
414,8
415,2
416,8
417,12
418,4
419,19
420,10
421,8
422,10
423,4
424,7
425,8
426,6
427,6
428,10
429,8
430,14
431,6
432,16
433,4
434,6
435,2
436,6
437,6
438,5
439,14
440,4
441,4
442,12
443,6
444,6
445,10
446,4
447,4
448,10
449,0
450,2
451,8
452,4
453,0
454,0
455,10
456,8
457,4
458,6
459,4
460,4
461,8
462,10
463,8
464,12
465,12
466,2
467,0
468,2
469,6
470,6
471,4
472,6
473,2
474,6
475,4
476,6
477,6
478,6
479,6
480,4
481,12
482,8
483,8
484,4
485,4
486,6
487,6
488,10
489,12
490,4
491,11
492,14
493,4
494,14
495,10
496,12
497,8
498,12
499,10
500,12
501,12
502,10
503,4
504,6
505,6
506,12
507,14
508,4
509,6
510,2
511,4
512,8
513,8
514,4
515,0
516,8
517,4
518,6
519,4
520,10
521,4
522,6
523,0
524,0
525,4
526,6
527,2
528,8
529,8
530,4
