0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,133
14,687
15,678
16,950
17,1153
18,1074
19,896
20,866
21,888
22,883
23,772
24,755
25,840
26,836
27,950
28,1006
29,1266
30,1781
31,2143
32,3053
33,3138
34,2984
35,2281
36,2147
37,1898
38,1658
39,1340
40,1162
41,1060
42,1029
43,931
44,887
45,886
46,943
47,776
48,971
49,889
50,866
51,793
52,820
53,756
54,692
55,727
56,808
57,751
58,658
59,677
60,747
61,713
62,696
63,711
64,802
65,767
66,809
67,824
68,814
69,751
70,791
71,777
72,768
73,629
74,716
75,645
76,741
77,716
78,797
79,622
80,748
81,734
82,687
83,671
84,729
85,699
86,677
87,631
88,670
89,709
90,727
91,656
92,717
93,676
94,767
95,683
96,698
97,844
98,868
99,784
100,844
101,848
102,794
103,792
104,915
105,944
106,1142
107,1103
108,1287
109,1397
110,1556
111,1491
112,1601
113,1612
114,1565
115,1342
116,1272
117,1137
118,1005
119,676
120,721
121,659
122,556
123,602
124,596
125,587
126,558
127,481
128,451
129,438
130,486
131,487
132,458
133,474
134,470
135,438
136,488
137,412
138,411
139,406
140,450
141,444
142,434
143,418
144,475
145,506
146,501
147,522
148,559
149,578
150,564
151,510
152,475
153,487
154,460
155,441
156,420
157,400
158,352
159,278
160,332
161,299
162,269
163,246
164,262
165,224
166,281
167,194
168,232
169,250
170,275
171,236
172,240
173,231
174,236
175,207
176,200
177,255
178,218
179,240
180,190
181,171
182,212
183,208
184,170
185,221
186,201
187,215
188,217
189,175
190,166
191,190
192,175
193,205
194,159
195,183
196,221
197,228
198,212
199,200
200,209
201,234
202,217
203,197
204,171
205,221
206,178
207,160
208,186
209,215
210,243
211,194
212,224
213,250
214,208
215,202
216,204
217,199
218,224
219,178
220,203
221,176
222,146
223,203
224,183
225,206
226,179
227,148
228,207
229,186
230,208
231,243
232,265
233,282
234,214
235,267
236,282
237,258
238,206
239,228
240,283
241,246
242,271
243,210
244,234
245,226
246,205
247,153
248,179
249,140
250,137
251,137
252,125
253,140
254,124
255,90
256,100
257,146
258,140
259,129
260,133
261,114
262,100
263,115
264,128
265,119
266,109
267,133
268,132
269,114
270,106
271,106
272,99
273,92
274,103
275,114
276,104
277,110
278,120
279,125
280,100
281,92
282,131
283,96
284,106
285,110
286,105
287,109
288,101
289,132
290,76
291,86
292,84
293,100
294,80
295,73
296,97
297,69
298,66
299,85
300,90
301,90
302,80
303,42
304,64
305,65
306,56
307,70
308,52
309,46
310,66
311,56
312,52
313,80
314,50
315,52
316,64
317,62
318,59
319,74
320,52
321,71
322,58
323,46
324,91
325,63
326,54
327,76
328,76
329,107
330,90
331,62
332,72
333,117
334,108
335,78
336,95
337,124
338,142
339,79
340,90
341,123
342,71
343,91
344,106
345,108
346,98
347,84
348,80
349,94
350,92
351,77
352,64
353,52
354,62
355,83
356,60
357,73
358,64
359,50
360,44
361,63
362,42
363,39
364,38
365,32
366,24
367,32
368,18
369,32
370,34
371,38
372,20
373,34
374,32
375,16
376,32
377,20
378,26
379,24
380,25
381,18
382,14
383,34
384,26
385,34
386,22
387,25
388,28
389,26
390,24
391,24
392,28
393,32
394,24
395,18
396,42
397,28
398,42
399,24
400,20
401,32
402,26
403,28
404,20
405,11
406,36
407,30
408,22
409,20
410,28
411,28
412,24
413,24
414,28
415,33
416,38
417,24
418,28
419,22
420,18
421,28
422,35
423,22
424,20
425,18
426,28
427,15
428,26
429,22
430,36
431,18
432,30
433,20
434,40
435,18
436,26
437,24
438,32
439,16
440,18
441,18
442,34
443,26
444,10
445,15
446,12
447,22
448,20
449,24
450,20
451,22
452,22
453,20
454,14
455,20
456,16
457,22
458,16
459,14
460,24
461,26
462,28
463,20
464,22
465,14
466,32
467,26
468,22
469,28
470,14
471,22
472,26
473,20
474,34
475,14
476,14
477,16
478,22
479,10
480,30
481,30
482,20
483,30
484,32
485,34
486,16
487,20
488,28
489,39
490,18
491,30
492,44
493,42
494,50
495,54
496,38
497,42
498,32
499,47
500,38
501,37
502,30
503,33
504,37
505,28
506,30
507,30
508,28
509,30
510,18
511,14
512,28
513,15
514,26
515,26
516,20
517,22
518,20
519,14
520,20
521,24
522,16
523,10
524,14
525,14
