0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,127
14,633
15,626
16,896
17,1107
18,1001
19,842
20,805
21,823
22,842
23,723
24,699
25,806
26,776
27,898
28,946
29,1202
30,1681
31,2001
32,2898
33,2920
34,2778
35,2154
36,2006
37,1774
38,1574
39,1264
40,1103
41,985
42,956
43,868
44,826
45,842
46,886
47,742
48,909
49,850
50,818
51,754
52,779
53,716
54,658
55,669
56,778
57,698
58,617
59,637
60,702
61,662
62,660
63,669
64,739
65,725
66,774
67,772
68,778
69,719
70,737
71,720
72,716
73,603
74,668
75,603
76,699
77,674
78,755
79,578
80,705
81,683
82,653
83,628
84,669
85,661
86,645
87,581
88,612
89,677
90,681
91,614
92,667
93,620
94,713
95,643
96,668
97,785
98,800
99,738
100,792
101,798
102,748
103,738
104,858
105,896
106,1060
107,1053
108,1210
109,1327
110,1464
111,1396
112,1492
113,1504
114,1481
115,1256
116,1204
117,1068
118,944
119,634
120,673
121,627
122,532
123,569
124,553
125,547
126,515
127,451
128,429
129,414
130,446
131,447
132,442
133,447
134,452
135,416
136,456
137,389
138,381
139,377
140,415
141,416
142,410
143,394
144,464
145,480
146,475
147,490
148,533
149,566
150,536
151,478
152,439
153,452
154,411
155,413
156,402
157,396
158,324
159,262
160,312
161,269
162,247
163,228
164,242
165,206
166,265
167,186
168,222
169,234
170,269
171,224
172,222
173,219
174,228
175,192
176,196
177,243
178,198
179,222
180,182
181,163
182,200
183,200
184,160
185,201
186,189
187,201
188,201
189,162
190,152
191,172
192,167
193,189
194,151
195,175
196,201
197,216
198,194
199,186
200,200
201,224
202,199
203,183
204,163
205,207
206,174
207,150
208,172
209,193
210,228
211,180
212,202
213,234
214,188
215,194
216,186
217,183
218,218
219,176
220,191
221,164
222,128
223,197
224,169
225,196
226,175
227,144
228,193
229,180
230,192
231,227
232,247
233,263
234,200
235,249
236,260
237,252
238,192
239,208
240,271
241,230
242,255
243,202
244,222
245,220
246,193
247,139
248,169
249,134
250,131
251,129
252,121
253,126
254,118
255,84
256,90
257,136
258,134
259,125
260,125
261,109
262,94
263,105
264,124
265,105
266,101
267,119
268,128
269,106
270,100
271,102
272,91
273,88
274,99
275,108
276,94
277,102
278,115
279,115
280,94
281,84
282,125
283,96
284,100
285,106
286,105
287,99
288,95
289,124
290,70
291,84
292,80
293,88
294,78
295,65
296,97
297,69
298,62
299,81
300,84
301,86
302,78
303,40
304,62
305,65
306,54
307,64
308,50
309,44
310,60
311,52
312,50
313,72
314,48
315,46
316,60
317,58
318,55
319,70
320,48
321,69
322,52
323,44
324,87
325,61
326,52
327,74
328,74
329,105
330,84
331,60
332,68
333,109
334,106
335,72
336,87
337,120
338,132
339,77
340,90
341,115
342,63
343,83
344,94
345,104
346,96
347,78
348,70
349,86
350,88
351,77
352,58
353,46
354,60
355,79
356,54
357,73
358,58
359,48
360,44
361,59
362,40
363,35
364,34
365,30
366,24
367,32
368,16
369,32
370,32
371,32
372,18
373,34
374,24
375,16
376,32
377,18
378,26
379,24
380,21
381,18
382,14
383,34
384,22
385,32
386,20
387,25
388,28
389,24
390,22
391,20
392,28
393,28
394,18
395,16
396,36
397,28
398,40
399,24
400,20
401,30
402,22
403,22
404,18
405,11
406,34
407,26
408,20
409,20
410,26
411,28
412,24
413,22
414,28
415,31
416,36
417,24
418,24
419,20
420,16
421,24
422,31
423,22
424,18
425,16
426,26
427,15
428,22
429,20
430,34
431,14
432,26
433,18
434,36
435,18
436,26
437,24
438,30
439,14
440,18
441,18
442,32
443,26
444,10
445,15
446,10
447,20
448,20
449,24
450,20
451,22
452,20
453,20
454,12
455,18
456,16
457,20
458,16
459,12
460,24
461,24
462,26
463,20
464,22
465,14
466,30
467,24
468,22
469,24
470,12
471,18
472,26
473,16
474,32
475,12
476,14
477,16
478,21
479,10
480,28
481,24
482,18
483,26
484,32
485,34
486,14
487,20
488,28
489,37
490,18
491,24
492,40
493,40
494,46
495,52
496,36
497,40
498,32
499,41
500,36
501,35
502,30
503,29
504,33
505,28
506,30
507,30
508,24
509,26
510,18
511,14
512,28
513,15
514,24
515,26
516,16
517,20
518,18
519,12
520,20
521,24
522,14
523,10
524,12
525,10
526,28
