0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,112
14,393
15,441
16,640
17,785
18,1008
19,1102
20,1010
21,782
22,628
23,585
24,695
25,731
26,806
27,802
28,1026
29,976
30,1148
31,968
32,1247
33,1352
34,1402
35,1394
36,1525
37,1627
38,1630
39,1645
40,1816
41,1711
42,1836
43,1754
44,1759
45,1667
46,1825
47,1519
48,1864
49,1789
50,1710
51,1640
52,1738
53,1769
54,1611
55,1440
56,1520
57,1533
58,1496
59,1408
60,1305
61,1342
62,1356
63,1061
64,1360
65,1278
66,1170
67,1110
68,1156
69,1068
70,1000
71,872
72,1049
73,1009
74,990
75,962
76,854
77,877
78,815
79,762
80,775
81,782
82,752
83,720
84,747
85,651
86,669
87,671
88,624
89,658
90,634
91,596
92,563
93,655
94,601
95,465
96,467
97,560
98,503
99,449
100,439
101,465
102,409
103,380
104,400
105,504
106,422
107,364
108,376
109,359
110,394
111,307
112,376
113,332
114,306
115,270
116,310
117,290
118,300
119,256
120,292
121,249
122,206
123,215
124,229
125,242
126,264
127,190
128,242
129,242
130,204
131,194
132,189
133,241
134,164
135,112
136,214
137,156
138,169
139,151
140,198
141,172
142,168
143,132
144,190
145,164
146,158
147,138
148,150
149,114
150,126
151,137
152,146
153,150
154,146
155,138
156,160
157,98
158,128
159,114
160,128
161,152
162,142
163,97
164,146
165,147
166,130
167,114
168,128
169,124
170,134
171,107
172,98
173,124
174,134
175,108
176,114
177,102
178,95
179,120
180,126
181,124
182,113
183,128
184,86
185,88
186,150
187,113
188,110
189,90
190,104
191,88
192,108
193,100
194,90
195,104
196,94
197,94
198,92
199,56
200,80
201,78
202,86
203,50
204,78
205,56
206,66
207,54
208,62
209,54
210,44
211,38
212,54
213,40
214,66
215,46
216,46
217,42
218,40
219,44
220,40
221,55
222,62
223,44
224,52
225,40
226,32
227,38
228,40
229,38
230,34
231,30
232,34
233,42
234,32
235,50
236,32
237,50
238,36
239,30
240,56
241,40
242,40
243,30
244,34
245,40
246,40
247,40
248,37
249,60
250,70
251,52
252,82
253,71
254,52
255,82
256,100
257,101
258,115
259,116
260,137
261,134
262,143
263,140
264,178
265,126
266,135
267,102
268,100
269,92
270,114
271,92
272,82
273,64
274,50
275,46
276,46
277,32
278,30
279,25
280,22
281,18
282,30
283,24
284,16
285,20
286,34
287,12
288,18
289,18
290,22
291,10
292,20
293,16
294,22
295,26
296,28
297,26
298,22
299,26
300,12
301,12
302,32
303,30
304,16
305,8
306,20
307,8
308,6
309,18
310,26
311,22
312,22
313,6
314,20
315,14
316,14
317,20
318,10
319,10
320,16
321,16
322,14
323,6
324,18
325,10
326,20
327,14
328,30
329,16
330,14
331,18
332,16
333,12
334,20
335,14
336,14
337,5
338,14
339,8
340,14
341,6
342,14
343,10
344,8
345,14
346,20
347,12
348,18
349,14
350,14
351,10
352,12
353,18
354,8
355,6
356,20
357,16
358,18
359,18
360,24
361,12
362,12
363,12
364,14
365,2
366,8
367,14
368,16
369,16
370,4
371,8
372,8
373,12
374,21
375,6
376,16
377,18
378,22
379,12
380,14
381,12
382,12
383,14
384,6
385,16
386,14
387,8
388,22
389,12
390,8
391,10
392,16
393,24
394,10
395,18
396,14
397,16
398,28
399,18
400,14
401,24
402,10
403,14
404,18
405,24
406,18
407,16
408,6
409,16
410,14
411,8
412,6
413,12
414,16
415,10
416,20
417,6
418,6
419,6
420,14
421,10
422,0
423,16
424,10
425,2
426,4
427,12
428,12
429,6
430,6
431,2
432,4
433,8
434,8
435,4
436,6
437,6
438,12
439,8
440,2
441,4
442,4
443,4
444,4
445,2
446,8
447,4
448,0
449,0
450,8
451,6
452,6
453,4
454,8
455,8
456,0
457,4
458,6
459,0
460,2
461,6
462,18
463,10
464,22
465,10
466,14
467,10
468,4
469,0
470,8
471,8
472,4
473,6
474,8
475,8
476,14
477,4
478,4
479,6
480,12
481,10
482,8
483,4
484,0
485,4
486,2
487,4
488,2
489,0
490,4
491,6
492,6
493,4
494,6
495,6
496,6
497,6
498,6
499,4
500,2
501,4
502,0
503,2
504,2
505,2
506,2
507,0
508,0
509,0
510,2
511,4
512,2
513,4
514,2
515,2
516,4
517,0
518,0
519,2
520,2
521,2
