0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,750
14,2702
15,3247
16,4441
17,5827
18,7168
19,7338
20,6645
21,5485
22,4605
23,4145
24,4626
25,5010
26,5438
27,5664
28,6355
29,6667
30,7508
31,6964
32,8527
33,9125
34,9261
35,9563
36,10483
37,10858
38,11361
39,11092
40,12154
41,12031
42,12164
43,11955
44,12293
45,12353
46,12395
47,10791
48,12408
49,12046
50,11864
51,10941
52,11506
53,11332
54,11076
55,10290
56,10739
57,10499
58,10384
59,9838
60,9884
61,9449
62,9463
63,7880
64,9259
65,8930
66,8517
67,8112
68,8197
69,7931
70,7616
71,6747
72,7209
73,6803
74,6760
75,6287
76,6284
77,6180
78,5746
79,5319
80,5354
81,5166
82,5371
83,4891
84,5039
85,4780
86,4655
87,4277
88,4534
89,4361
90,4161
91,4079
92,4141
93,4111
94,3748
95,3351
96,3589
97,3717
98,3361
99,3066
100,3260
101,3188
102,3089
103,2803
104,2873
105,3022
106,2867
107,2721
108,2807
109,2695
110,2608
111,2314
112,2484
113,2338
114,2255
115,2228
116,2184
117,2096
118,1917
119,1710
120,1802
121,1780
122,1658
123,1432
124,1628
125,1615
126,1561
127,1232
128,1587
129,1530
130,1533
131,1323
132,1294
133,1432
134,1260
135,1164
136,1338
137,1199
138,1225
139,1164
140,1146
141,1127
142,1175
143,928
144,1078
145,1021
146,1063
147,966
148,1057
149,954
150,1023
151,988
152,1099
153,971
154,1002
155,893
156,1015
157,891
158,987
159,800
160,868
161,904
162,844
163,821
164,864
165,863
166,772
167,854
168,804
169,845
170,811
171,793
172,769
173,820
174,824
175,683
176,826
177,774
178,688
179,774
180,778
181,733
182,754
183,742
184,732
185,729
186,786
187,709
188,739
189,792
190,713
191,654
192,698
193,768
194,707
195,636
196,577
197,594
198,596
199,478
200,532
201,459
202,482
203,448
204,460
205,384
206,426
207,320
208,378
209,388
210,354
211,314
212,366
213,304
214,312
215,298
216,348
217,271
218,302
219,287
220,273
221,278
222,294
223,226
224,247
225,273
226,287
227,304
228,264
229,329
230,232
231,217
232,242
233,264
234,246
235,288
236,254
237,276
238,291
239,268
240,296
241,262
242,286
243,302
244,282
245,303
246,352
247,306
248,379
249,382
250,428
251,424
252,508
253,572
254,555
255,492
256,743
257,805
258,873
259,816
260,958
261,881
262,949
263,1004
264,1019
265,969
266,927
267,851
268,814
269,660
270,674
271,520
272,439
273,467
274,404
275,338
276,330
277,254
278,252
279,203
280,162
281,162
282,186
283,146
284,168
285,144
286,132
287,116
288,146
289,126
290,154
291,126
292,130
293,124
294,138
295,96
296,140
297,140
298,131
299,120
300,130
301,152
302,123
303,148
304,106
305,112
306,138
307,104
308,102
309,106
310,118
311,128
312,126
313,74
314,118
315,90
316,98
317,98
318,96
319,108
320,136
321,124
322,120
323,98
324,110
325,130
326,122
327,96
328,107
329,110
330,114
331,98
332,114
333,76
334,124
335,100
336,126
337,109
338,80
339,108
340,114
341,86
342,110
343,93
344,96
345,98
346,104
347,96
348,127
349,94
350,128
351,76
352,104
353,123
354,102
355,106
356,112
357,84
358,98
359,88
360,96
361,77
362,77
363,96
364,102
365,112
366,90
367,82
368,116
369,88
370,92
371,64
372,92
373,80
374,95
375,98
376,59
377,106
378,98
379,80
380,86
381,100
382,92
383,82
384,86
385,96
386,116
387,80
388,106
389,90
390,72
391,78
392,114
393,126
394,82
395,93
396,128
397,72
398,98
399,108
400,106
401,94
402,100
403,86
404,118
405,120
406,74
407,97
408,74
409,86
410,86
411,64
412,82
413,82
414,88
415,76
416,96
417,62
418,64
419,64
420,70
421,61
422,68
423,76
424,58
425,60
426,42
427,56
428,54
429,42
430,50
431,32
432,42
433,42
434,40
435,36
436,38
437,24
438,46
439,38
440,28
441,48
442,46
443,38
444,28
445,25
446,36
447,34
448,34
449,28
450,30
451,36
452,26
453,34
454,28
455,24
456,32
457,44
458,42
459,20
460,54
461,68
462,100
463,70
464,70
465,62
466,78
467,68
468,52
469,52
470,54
471,83
472,56
473,52
474,52
475,51
476,80
477,46
478,66
479,42
480,33
481,44
482,40
483,52
484,28
485,28
486,30
487,30
488,14
489,18
490,28
491,24
492,28
493,20
494,26
495,32
496,40
497,40
498,36
