0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,38
14,166
15,197
16,298
17,495
18,556
19,649
20,510
21,400
22,264
23,250
24,220
25,245
26,289
27,288
28,304
29,346
30,431
31,444
32,667
33,816
34,1047
35,1050
36,1068
37,793
38,696
39,551
40,519
41,561
42,625
43,630
44,704
45,824
46,991
47,889
48,1289
49,1443
50,1453
51,1245
52,930
53,766
54,614
55,490
56,456
57,463
58,430
59,410
60,370
61,411
62,336
63,269
64,344
65,324
66,278
67,304
68,267
69,318
70,287
71,267
72,296
73,239
74,224
75,267
76,234
77,204
78,236
79,177
80,197
81,212
82,194
83,211
84,289
85,216
86,256
87,258
88,315
89,278
90,332
91,317
92,302
93,276
94,255
95,164
96,183
97,197
98,122
99,122
100,124
101,105
102,81
103,81
104,91
105,94
106,96
107,122
108,84
109,72
110,68
111,36
112,61
113,62
114,62
115,62
116,62
117,68
118,58
119,62
120,42
121,50
122,58
123,50
124,54
125,68
126,35
127,39
128,34
129,42
130,46
131,42
132,44
133,44
134,46
135,22
136,34
137,48
138,24
139,30
140,34
141,41
142,24
143,26
144,18
145,25
146,26
147,24
148,18
149,26
150,18
151,20
152,24
153,18
154,26
155,18
156,26
157,14
158,18
159,22
160,20
161,30
162,40
163,22
164,22
165,18
166,14
167,26
168,24
169,25
170,10
171,16
172,22
173,16
174,24
175,10
176,14
177,7
178,12
179,28
180,16
181,12
182,2
183,6
184,12
185,4
186,20
187,8
188,20
189,10
190,14
191,10
192,6
193,16
194,2
195,10
196,18
197,8
198,8
199,11
200,12
201,4
202,10
203,14
204,12
205,23
206,12
207,14
208,10
209,12
210,12
211,8
212,14
213,14
214,4
215,8
216,8
217,2
218,6
219,8
220,4
221,9
222,12
223,4
224,9
225,4
226,0
227,8
228,8
229,4
230,4
231,6
232,14
233,14
234,6
235,8
236,8
237,10
238,10
239,2
240,14
241,10
242,10
243,4
244,2
245,6
246,8
247,8
248,8
249,10
250,8
251,12
252,9
253,2
254,6
255,4
256,8
257,6
258,10
259,6
260,2
261,6
262,6
263,6
264,10
265,4
266,6
267,8
268,8
269,8
270,4
271,6
272,12
273,10
274,4
275,6
276,4
277,0
278,6
279,6
280,4
281,5
282,6
283,4
284,4
285,10
286,10
287,12
288,6
289,2
290,10
291,6
292,4
293,8
294,10
295,2
296,12
297,10
298,2
299,6
300,2
301,0
302,4
303,4
304,4
305,6
306,6
307,4
308,10
309,6
310,6
311,6
312,10
313,0
314,10
315,8
316,6
317,8
318,8
319,0
320,4
321,6
322,2
323,6
324,4
325,0
326,2
327,2
328,10
329,2
330,4
331,8
332,0
333,5
334,2
335,0
336,0
337,2
338,4
339,4
340,2
341,0
342,2
343,4
344,4
345,2
346,8
347,4
348,6
349,0
350,8
351,4
352,2
353,2
354,8
355,4
356,6
357,8
358,2
359,8
360,10
361,2
362,0
363,2
364,0
365,4
366,2
367,2
368,10
369,4
370,2
371,2
372,2
373,0
374,2
375,2
376,4
377,8
378,0
379,0
380,14
381,0
382,0
383,2
384,0
385,10
386,2
387,0
388,0
389,4
390,4
391,0
392,2
393,0
394,2
395,2
396,2
397,0
398,2
399,2
400,2
401,6
402,6
403,2
404,2
405,4
406,4
407,8
408,6
409,4
410,10
411,4
412,0
413,6
414,2
415,4
416,2
417,0
418,0
419,4
420,2
421,4
422,4
423,0
424,4
425,2
426,0
427,4
428,2
429,4
430,2
431,0
432,0
433,4
434,0
435,0
436,0
437,2
438,2
439,2
440,0
441,0
442,2
443,4
444,0
445,0
446,4
447,0
448,4
449,0
450,0
451,0
452,0
453,2
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,2
462,4
463,0
464,4
465,2
466,0
467,2
468,0
469,0
470,2
471,2
472,2
473,0
474,2
475,2
476,2
477,2
478,0
479,4
480,2
481,0
482,2
483,6
484,4
485,2
486,0
487,0
488,2
489,2
490,0
491,0
492,0
493,2
494,0
495,0
496,0
497,2
498,2
499,2
500,0
501,0
502,0
503,0
504,2
505,0
506,0
507,0
508,0
509,0
510,2
511,0
512,2
513,0
514,0
515,0
516,0
517,0
518,0
519,2
520,1
521,2
522,0
523,0
524,0
525,0
526,0
527,2
528,0
529,2
530,0
531,2
